AF_Score,BG,DCA_Score,Function,Gene Name,Interacting Partner,Protein Name,RF_Score,SP,Subcellular Locality,UP,confident,pdb,is_membrane,is_cell_surface,AF
0.0323,N,0.165,"Glycosyltransferase, Lipid metabolism, Transferase",UGT1A8,Q9HAW9,UDP-glucuronosyltransferase 1A8,0.4011,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.0323
0.03223,N,0.196,Wnt signaling pathway,DAAM2,Q86T65,Disheveled-associated activator of morphogenesis 2,0.3489,N,NA,N,Not confident,none,False,False,0.03223
0.0322,N,0.14,Ubl conjugation pathway,FBXW8,Q8N3Y1,F-box/WD repeat-containing protein 8,0.402,N,"Cytoplasm, Golgi apparatus",N,Not confident,none,False,False,0.0322
0.03214,N,0.225,NA,NFKBIB,Q15653,NF-kappa-B inhibitor beta,0.4072,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.03214
0.03214,N,0.1,"Apoptosis, Ion transport, Sodium transport, Sugar transport, Symport, Transport",SLC5A11,Q8WWX8,Sodium/myo-inositol cotransporter 2,0.275,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.03214
0.03207,N,0.262,NA,COQ10A,Q96MF6,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial",0.4211,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.03207
0.03204,N,0.184,NA,TMEM222,Q9H0R3,Transmembrane protein 222,0.3262,N,"Cell projection, Membrane",N,Not confident,none,True,False,0.03204
0.0319,N,0.19,GTPase activation,TBC1D3D,A0A087WVF3,TBC1 domain family member 3D,0.3926,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.0319
0.0319,N,0.241,"Apoptosis, Chromosome partition, DNA-binding, Helicase, Host-virus interaction, Hydrolase, Immunity, Innate immunity, Ribosome biogenesis, RNA-binding, Transcription, Transcription regulation, Translation regulation",DDX3X,O00571,ATP-dependent RNA helicase DDX3X,0.3235,N,"Cell membrane, Cell projection, Cytoplasm, Cytoskeleton, Inflammasome, Membrane, Nucleus",N,Not confident,none,True,True,0.0319
0.03183,Y,0.095,NA,GLG1,Q92896,Golgi apparatus protein 1,0.1865,Y,"Cytoplasm, Cytoskeleton, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.03183
0.03177,N,0.194,"Hydrolase, Lipid metabolism",ABHD6,Q9BV23,Monoacylglycerol lipase ABHD6,0.507,N,"Endosome, Lysosome, Membrane, Mitochondrion",N,Not confident,none,True,False,0.03177
0.0317,N,0.056,"Carbohydrate metabolism, Glucose metabolism, Hormone",INS,P01308,Insulin,0.2769,N,Secreted,N,Not confident,none,False,False,0.0317
0.0316,N,0.162,"Glycosyltransferase, Lipid metabolism, Transferase",UGT1A9,O60656,UDP-glucuronosyltransferase 1A9,0.4214,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.0316
0.03152,N,0.142,"Glycosyltransferase, Transferase",UGT1A5,P35504,UDP-glucuronosyltransferase 1A5,0.2727,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.03152
0.0315,N,0.238,"Developmental protein, Ubl conjugation pathway",DCAF7,P61962,DDB1- and CUL4-associated factor 7,0.3608,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.0315
0.03146,N,0.188,"Cilium biogenesis/degradation, Repressor, RNA-mediated gene silencing, Transcription, Transcription regulation",WTIP,A6NIX2,Wilms tumor protein 1-interacting protein,0.3894,N,"Cell junction, Cytoplasm, Nucleus",N,Not confident,none,False,False,0.03146
0.03146,N,0.276,NA,DPH2,Q9BQC3,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2,0.3813,N,NA,N,Not confident,none,False,False,0.03146
0.0313,N,0.246,"Hydrolase, Protein phosphatase",DUSP26,Q9BV47,Dual specificity protein phosphatase 26,0.3782,N,"Cytoplasm, Golgi apparatus, Nucleus",N,Not confident,none,False,False,0.0313
0.0313,N,0.129,NA,GIPC1,O14908,PDZ domain-containing protein GIPC1,0.362,N,"Cytoplasm, Membrane",N,Not confident,none,True,False,0.0313
0.03128,N,0.195,"Actin-binding, Calmodulin-binding, Motor protein, Myosin, Protein transport, Transport",MYO1D,O94832,Unconventional myosin-Id,0.3494,N,"Cell projection, Cytoplasm, Endosome",N,Not confident,none,False,False,0.03128
0.03125,N,0.174,NA,SCYL3,Q8IZE3,Protein-associating with the carboxyl-terminal domain of ezrin,0.4272,N,"Cell projection, Cytoplasm, Golgi apparatus",N,Not confident,none,False,False,0.03125
0.03116,N,0.091,"G-protein coupled receptor, Receptor, Transducer",BRS3,P32247,Bombesin receptor subtype-3,0.2646,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.03116
0.03099,N,0.169,"Cholesterol metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism",INSIG2,Q9Y5U4,Insulin-induced gene 2 protein,0.3225,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.03099
0.03088,N,0.238,"Developmental protein, Differentiation, Helicase, Hydrolase, Meiosis, RNA-mediated gene silencing, Spermatogenesis",DDX4,Q9NQI0,Probable ATP-dependent RNA helicase DDX4,0.555,N,Cytoplasm,N,Not confident,none,False,False,0.03088
0.03087,N,0.124,Cilium biogenesis/degradation,IFT140,Q96RY7,Intraflagellar transport protein 140 homolog,0.4746,N,"Cell projection, Cilium, Cytoplasm, Cytoskeleton",N,Not confident,none,False,False,0.03087
0.03075,N,0.312,NA,PMS2P2,O95744,Putative postmeiotic segregation increased 2-like protein 2,0.4043,N,NA,N,Not confident,none,False,False,0.03075
0.03075,N,0.124,"Allosteric enzyme, Apoptosis, Hydrolase, Protease, RNA-binding, Thiol protease",CASP7,P55210,Caspase-7,0.305,N,"Cytoplasm, Nucleus, Secreted",N,Not confident,none,False,False,0.03075
0.03075,N,0.048,NA,ALB,P02768,Albumin,0.1385,Y,Secreted,N,Not confident,none,False,False,0.03075
0.03073,N,0.122,NA,UBFD1,O14562,Ubiquitin domain-containing protein UBFD1,0.467,N,NA,N,Not confident,none,False,False,0.03073
0.03067,N,0.106,Hydrolase,GLS,O94925,"Glutaminase kidney isoform, mitochondrial",0.2769,N,"Cytoplasm, Mitochondrion",N,Not confident,none,False,False,0.03067
0.03065,N,0.239,GTPase activation,RANBP1,P43487,Ran-specific GTPase-activating protein,0.522,N,NA,N,Not confident,none,False,False,0.03065
0.03064,N,0.246,NA,AMMECR1L,Q6DCA0,AMMECR1-like protein,0.4338,N,NA,N,Not confident,none,False,False,0.03064
0.03049,N,0.237,"Transferase, Ubl conjugation pathway",RNF217,Q8TC41,E3 ubiquitin-protein ligase RNF217,0.4504,N,"Cytoplasm, Membrane",N,Not confident,none,True,False,0.03049
0.03047,N,0.276,"Kinase, Nucleotide biosynthesis, Transferase",DTYMK,P23919,Thymidylate kinase,0.451,N,NA,N,Not confident,none,False,False,0.03047
0.03044,N,0.213,"Lyase, Transferase",SCLY,Q96I15,Selenocysteine lyase,0.3687,N,Cytoplasm,N,Not confident,none,False,False,0.03044
0.0304,N,0.296,NA,COX19,Q49B96,Cytochrome c oxidase assembly protein COX19,0.3489,N,"Cytoplasm, Mitochondrion",N,Not confident,none,False,False,0.0304
0.03033,N,0.249,"Helicase, Hydrolase, RNA-binding",DDX42,Q86XP3,ATP-dependent RNA helicase DDX42,0.3545,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.03033
0.03029,N,0.26,"Lipid metabolism, Lyase",SDSL,Q96GA7,Serine dehydratase-like,0.3452,N,NA,N,Not confident,none,False,False,0.03029
0.03027,N,0.212,"Protein transport, Translocation, Transport",TIMM21,Q9BVV7,Mitochondrial import inner membrane translocase subunit Tim21,0.6167,N,"Membrane, Mitochondrion",N,Not confident,none,True,False,0.03027
0.0302,N,0.089,"G-protein coupled receptor, Olfaction, Receptor, Sensory transduction, Transducer",OR2L3,Q8NG85,Olfactory receptor 2L3,0.1741,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.0302
0.03012,N,0.253,"Initiation factor, Protein biosynthesis",EIF3I,Q13347,Eukaryotic translation initiation factor 3 subunit I,0.4175,N,Cytoplasm,N,Not confident,none,False,False,0.03012
0.03012,N,0.206,NA,RAB31,Q13636,Ras-related protein Rab-31,0.3196,N,"Cytoplasmic vesicle, Endosome, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.03012
0.03004,N,0.26,Hydrolase,MRAS,O14807,Ras-related protein M-Ras,0.3738,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.03004
0.03004,N,0.18,NA,TBL2,Q9Y4P3,Transducin beta-like protein 2,0.3406,N,NA,N,Not confident,none,False,False,0.03004
0.03004,N,0.28,Ligase,PPCS,Q9HAB8,Phosphopantothenate--cysteine ligase,0.3025,N,NA,N,Not confident,none,False,False,0.03004
0.03003,N,0.271,Chaperone,CDC123,O75794,Translation initiation factor eIF2 assembly protein,0.3171,N,Cytoplasm,N,Not confident,none,False,False,0.03003
0.03,N,0.135,"Lyase, Melanin biosynthesis",DDT,P30046,D-dopachrome decarboxylase,0.3315,N,Cytoplasm,N,Not confident,none,False,False,0.03
0.02997,N,0.207,"Motor protein, Muscle protein, Myosin",MYL1,P05976,"Myosin light chain 1/3, skeletal muscle isoform",0.34,N,NA,N,Not confident,none,False,False,0.02997
0.02995,N,0.229,"Hydrolase, RNA-binding",NUDT4,Q9NZJ9,Diphosphoinositol polyphosphate phosphohydrolase 2,0.378,N,Cytoplasm,N,Not confident,none,False,False,0.02995
0.02995,N,0.213,"Lipid metabolism, Oxidoreductase",ADH7,P40394,All-trans-retinol dehydrogenase [NAD(+)] ADH7,0.3599,N,Cytoplasm,N,Not confident,none,False,False,0.02995
0.02992,N,0.139,NA,BTG1,P62324,Protein BTG1,0.3772,N,NA,N,Not confident,none,False,False,0.02992
0.02985,N,0.256,"Lipid metabolism, Oxidoreductase",ADH1B,P00325,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,0.3079,N,Cytoplasm,N,Not confident,none,False,False,0.02985
0.02983,N,0.228,"Apoptosis, Biological rhythms, Cell cycle, Developmental protein, Gastrulation, Growth regulation, Host-virus interaction, Ribonucleoprotein, Ribosomal protein, Translation regulation",RACK1,P63244,Small ribosomal subunit protein RACK1,0.1625,Y,"Cell membrane, Cell projection, Cytoplasm, Membrane, Nucleus",N,Not confident,none,True,True,0.02983
0.0298,N,0.132,NA,LENG9,Q96B70,Leukocyte receptor cluster member 9,0.608,N,NA,N,Not confident,none,False,False,0.0298
0.0298,N,0.223,"Repressor, RNA-mediated gene silencing, Transcription, Transcription regulation",LIMD1,Q9UGP4,LIM domain-containing protein 1,0.3306,N,"Cell junction, Cytoplasm, Nucleus",N,Not confident,none,False,False,0.0298
0.02979,N,0.265,NA,NIF3L1,Q9GZT8,NIF3-like protein 1,0.4321,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02979
0.0297,N,0.165,"Developmental protein, Differentiation, Hydrolase, Spermatogenesis",NME5,P56597,Nucleoside diphosphate kinase homolog 5,0.668,N,"Cell projection, Cilium, Cytoplasm, Cytoskeleton, Flagellum",N,Not confident,none,False,False,0.0297
0.02965,N,0.191,NA,ATXN7L1,Q9ULK2,Ataxin-7-like protein 1,0.3054,N,NA,N,Not confident,none,False,False,0.02965
0.0296,N,0.184,Ubl conjugation pathway,FBXL4,Q9UKA2,F-box/LRR-repeat protein 4,0.303,N,"Cytoplasm, Mitochondrion, Nucleus",N,Not confident,none,False,False,0.0296
0.02948,N,0.144,NA,CPNE4,Q96A23,Copine-4,0.382,N,NA,N,Not confident,none,False,False,0.02948
0.02943,N,0.27,"Protein transport, Translocase, Transport",ATP13A1,Q9HD20,Endoplasmic reticulum transmembrane helix translocase,0.36,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.02943
0.0294,N,0.164,"Glycosyltransferase, Lipid metabolism, Transferase",UGT1A7,Q9HAW7,UDP-glucuronosyltransferase 1A7,0.3167,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.0294
0.02925,N,0.216,"Hydrolase, One-carbon metabolism",AHCY,P23526,Adenosylhomocysteinase,0.26,N,"Cytoplasm, Endoplasmic reticulum, Nucleus",N,Not confident,none,False,False,0.02925
0.02913,N,0.208,"DNA damage, DNA replication, Host-virus interaction, Transferase, Ubl conjugation pathway",RBBP6,Q7Z6E9,E3 ubiquitin-protein ligase RBBP6,0.6963,N,"Chromosome, Cytoplasm, Cytoskeleton, Nucleus",N,Not confident,none,False,False,0.02913
0.02907,N,0.238,"Lipid biosynthesis, Lipid metabolism, Oxidoreductase, Steroid biosynthesis",HSD17B3,P37058,17-beta-hydroxysteroid dehydrogenase type 3,0.3237,N,Endoplasmic reticulum,N,Not confident,none,False,False,0.02907
0.02905,N,0.246,"Chaperone, Stress response",CHORDC1,Q9UHD1,Cysteine and histidine-rich domain-containing protein 1,0.385,N,NA,N,Not confident,none,False,False,0.02905
0.02898,N,0.084,NA,NA,Q8IZM0,Putative CNGA1-overlapping antisense gene protein,-,N,NA,N,Not confident,none,False,False,0.02898
0.02893,N,0.202,"Lipid biosynthesis, Lipid metabolism, Transferase",CERS3,Q8IU89,Ceramide synthase 3,0.4248,N,"Endoplasmic reticulum, Membrane",N,Not confident,none,True,False,0.02893
0.02893,Y,0.105,"Ribonucleoprotein, RNA-binding",HNRNPL,P14866,Heterogeneous nuclear ribonucleoprotein L,0.237,Y,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02893
0.02888,N,0.213,"Methyltransferase, Oxidoreductase, Transferase",NDUFAF5,Q5TEU4,"Arginine-hydroxylase NDUFAF5, mitochondrial",0.372,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.02888
0.0288,N,0.273,Cilium biogenesis/degradation,POC1B,Q8TC44,POC1 centriolar protein homolog B,0.3523,N,"Cell projection, Cytoplasm, Cytoskeleton",N,Not confident,none,False,False,0.0288
0.02867,N,0.165,"Glycosyltransferase, Purine salvage, Transferase",HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,0.4333,N,Cytoplasm,N,Not confident,none,False,False,0.02867
0.02864,N,0.248,"Hydrolase, Protein transport, Transport",RAB4A,P20338,Ras-related protein Rab-4A,0.3115,N,"Cytoplasm, Endosome, Membrane",N,Not confident,none,True,False,0.02864
0.02863,N,0.185,"Exonuclease, Hydrolase, Nonsense-mediated mRNA decay, Nuclease, RNA-binding",PARN,O95453,Poly(A)-specific ribonuclease PARN,0.688,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02863
0.02861,N,0.174,"Glycosyltransferase, Transferase",UGT3A1,Q6NUS8,UDP-glucuronosyltransferase 3A1,0.3958,N,Membrane,N,Not confident,none,True,False,0.02861
0.02858,N,0.219,NA,TAF11L14,A0A1W2PPL8,TATA-box-binding protein-associated factor 11-like protein 14,0.398,N,NA,N,Not confident,none,False,False,0.02858
0.02855,N,0.205,NA,SLC35E3,Q7Z769,Solute carrier family 35 member E3,0.308,N,Membrane,N,Not confident,none,True,False,0.02855
0.02852,N,0.186,"Protein transport, Transport",TOM1L1,O75674,TOM1-like protein 1,0.3235,N,"Cytoplasm, Endosome, Golgi apparatus, Membrane",N,Not confident,none,True,False,0.02852
0.02843,N,0.242,"Protein transport, Translocation, Transport",TIMM23,O14925,Mitochondrial import inner membrane translocase subunit Tim23,0.3936,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.02843
0.02829,N,0.179,Guanine-nucleotide releasing factor,DENND6B,Q8NEG7,Protein DENND6B,0.4377,N,"Cytoplasm, Endosome",N,Not confident,none,False,False,0.02829
0.02824,N,0.208,"Lipid metabolism, Oxidoreductase",ADH5,P11766,Alcohol dehydrogenase class-3,0.3542,N,Cytoplasm,N,Not confident,none,False,False,0.02824
0.0282,N,0.286,NA,ANK1,P16157,Ankyrin-1,0.288,N,"Cytoplasm, Cytoskeleton, Membrane, Sarcoplasmic reticulum",N,Not confident,none,True,False,0.0282
0.02815,N,0.059,"Activator, DNA-binding, Repressor, Transcription, Transcription regulation",NFATC1,O95644,"Nuclear factor of activated T-cells, cytoplasmic 1",0.264,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02815
0.02797,N,0.258,Ribosome biogenesis,ZNF622,Q969S3,Cytoplasmic 60S subunit biogenesis factor ZNF622,0.533,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02797
0.02797,N,0.138,"Hydrolase, Lipid degradation, Lipid metabolism",PAFAH1B3,Q15102,Platelet-activating factor acetylhydrolase IB subunit alpha1,0.3652,N,Cytoplasm,N,Not confident,none,False,False,0.02797
0.02794,N,0.219,"Chaperone, DNA-binding, Host-virus interaction",SET,Q01105,Protein SET,0.3416,N,"Cytoplasm, Endoplasmic reticulum, Nucleus",N,Not confident,none,False,False,0.02794
0.02792,N,0.151,Cyclin,CCNI,Q14094,Cyclin-I,0.3855,N,"Membrane, Nucleus",N,Not confident,none,True,False,0.02792
0.02791,N,0.179,"Activator, Chromatin regulator, DNA-binding, Transcription, Transcription regulation",BRPF1,P55201,Peregrin,0.3323,N,"Chromosome, Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02791
0.0279,N,0.2,"Ion transport, Potassium transport, Sodium transport, Symport, Transport",SLC12A2,P55011,Solute carrier family 12 member 2,0.3262,N,"Cell membrane, Membrane",N,Not confident,none,True,True,0.0279
0.02779,N,0.259,"Host-virus interaction, Hydrolase, Protease, Thiol protease, Ubl conjugation pathway",USP15,Q9Y4E8,Ubiquitin carboxyl-terminal hydrolase 15,0.3596,N,"Cytoplasm, Mitochondrion, Nucleus",N,Not confident,none,False,False,0.02779
0.02773,N,0.194,"Ion channel, Ion transport, Oxidoreductase, Potassium transport, Transport, Voltage-gated channel",KCNAB2,Q13303,Voltage-gated potassium channel subunit beta-2,0.385,N,"Cell membrane, Cell projection, Cytoplasm, Cytoskeleton, Membrane, Synapse, Synaptosome",N,Not confident,none,True,True,0.02773
0.02773,N,0.243,NA,COX5B,P10606,"Cytochrome c oxidase subunit 5B, mitochondrial",0.3337,N,"Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.02773
0.0277,N,0.211,"Transferase, Ubl conjugation pathway",RNF5,Q99942,E3 ubiquitin-protein ligase RNF5,0.43,N,"Cell membrane, Endoplasmic reticulum, Membrane, Mitochondrion",N,Not confident,none,True,True,0.0277
0.02763,N,0.157,"Kinase, Ribonucleoprotein, Ribosomal protein, Serine/threonine-protein kinase, Transferase",RPS6KL1,Q9Y6S9,Ribosomal protein S6 kinase-like 1,0.4033,N,NA,N,Not confident,none,False,False,0.02763
0.02756,N,0.242,"Melanin biosynthesis, Protein transport, Symport, Transport",CTNS,O60931,Cystinosin,0.3838,N,"Cell membrane, Lysosome, Membrane",N,Not confident,none,True,True,0.02756
0.02753,N,0.141,"Hydrolase, Lipid metabolism, Sphingolipid metabolism",ASAH1,Q13510,Acid ceramidase,0.3074,N,"Cytoplasm, Lysosome, Nucleus, Secreted",N,Not confident,none,False,False,0.02753
0.02739,N,0.125,NA,SYT12,Q8IV01,Synaptotagmin-12,0.4326,N,"Cytoplasmic vesicle, Membrane, Synapse",N,Not confident,none,True,False,0.02739
0.02737,N,0.132,"ATP synthesis, Hydrogen ion transport, Hydrolase, Ion transport, Transport",ATP5F1E,P56381,"ATP synthase subunit epsilon, mitochondrial",0.3123,N,"CF(1), Membrane, Mitochondrion, Mitochondrion inner membrane",N,Not confident,none,True,False,0.02737
0.02733,N,0.213,NA,NFKBIE,O00221,NF-kappa-B inhibitor epsilon,0.312,N,Cytoplasm,N,Not confident,none,False,False,0.02733
0.02731,N,0.101,Lyase,DGLUCY,Q7Z3D6,"D-glutamate cyclase, mitochondrial",0.3398,N,Mitochondrion,N,Not confident,none,False,False,0.02731
0.02731,N,0.158,Signal transduction inhibitor,RGS21,Q2M5E4,Regulator of G-protein signaling 21,0.302,N,NA,N,Not confident,none,False,False,0.02731
0.02727,N,0.224,"Aromatic hydrocarbons catabolism, Detoxification, Hydrolase, Lipid metabolism",EPHX1,P07099,Epoxide hydrolase 1,0.4136,N,"Endoplasmic reticulum, Membrane, Microsome",N,Not confident,none,True,False,0.02727
0.02724,N,0.248,"Carbohydrate metabolism, Glycogen metabolism",PPP1R3B,Q86XI6,Protein phosphatase 1 regulatory subunit 3B,0.4043,N,NA,N,Not confident,none,False,False,0.02724
0.02724,N,0.212,NA,PHAF1,Q9BSU1,Phagosome assembly factor 1,0.3774,N,Cytoplasm,N,Not confident,none,False,False,0.02724
0.0272,N,0.283,"Helicase, Hydrolase, Meiosis",HFM1,A2PYH4,Probable ATP-dependent DNA helicase HFM1,0.3066,N,NA,N,Not confident,none,False,False,0.0272
0.02719,N,0.217,"Ribonucleoprotein, RNA-binding",SRP19,P09132,Signal recognition particle 19 kDa protein,0.4082,N,"Cytoplasm, Nucleus, Signal recognition particle",N,Not confident,none,False,False,0.02719
0.02718,N,0.053,"Developmental protein, Differentiation, Growth factor, Heparin-binding, Mitogen",FGF9,P31371,Fibroblast growth factor 9,0.2566,N,Secreted,N,Not confident,none,False,False,0.02718
0.02713,N,0.2,"Protein biosynthesis, RNA-binding",TRNAU1AP,Q9NX07,tRNA selenocysteine 1-associated protein 1,0.3037,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02713
0.0271,N,0.244,NA,ARL5B,Q96KC2,ADP-ribosylation factor-like protein 5B,0.3616,N,NA,N,Not confident,none,False,False,0.0271
0.02701,N,0.21,NA,NIPSNAP1,Q9BPW8,Protein NipSnap homolog 1,0.3455,N,NA,N,Not confident,none,False,False,0.02701
0.02693,N,0.231,"DNA-binding, RNA-binding",TAF15,Q92804,TATA-binding protein-associated factor 2N,0.66,N,"Cytoplasm, Nucleus",N,Not confident,none,False,False,0.02693
0.0269,N,0.213,"Angiogenesis, Coenzyme A biosynthesis, Kinase, Transferase",PANK2,Q9BZ23,"Pantothenate kinase 2, mitochondrial",0.3184,N,"Cytoplasm, Mitochondrion, Nucleus",N,Not confident,none,False,False,0.0269
