rank,gene,protein_name,final_score,tier,multiplicative_score,tumour_quality,safety_score,consensus_multiplier,score_specificity,score_intensity,score_uniformity,score_accessibility,score_druggability,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets_reproducible,n_datasets,topology_class,max_ecd_segment,surface_confirmation,ab_tractability_bucket,ot_n_drugs,ot_drugs,depmap_mean_gene_effect,safety_source,safety_is_default,protein_worst_tissue,rna_worst_tissue,rna_max_ntpm,n_normal_tissues_medium_high,almen_class,uniprot,ensembl_gene
243,TMEM9B,Transmembrane protein 9B,0.2205394898484123,Tier 3,0.0107265261755433,0.2145305235108665,0.0999999999999999,0.5,0.0,0.2052026796793125,0.2380749378750202,0.3891666666666666,0.45,0.5712341679999999,0.2380749378750202,0.587367248,0.702438366,0.79438599,0.8646041139999999,-0.5812559757517538,0.3963758409205922,0,5,type I,71,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.0517847148007767,protein+RNA (min),False,Bone marrow,spinal cord,73.5,43.0,Unclassified,Q9NQ34,ENSG00000175348
244,ATRAID,All-trans retinoic acid-induced differentiation factor,0.2205349713296824,Tier 3,0.0107258668784292,0.3575288959476398,0.05,0.6,0.0,0.4691515562305065,0.4116179235076926,0.5091666666666667,0.7,1.80971596,0.4116179235076926,2.2507493700000003,1.11330816,1.58465796,2.3012853200000003,-0.2140653423218454,0.748780278916355,1,5,type I,167,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0600653664056259,RNA only,False,,heart muscle,324.2,,Unclassified,Q6UW56,ENSG00000138085
245,BCAM,Basal cell adhesion molecule,0.2193407187405461,Tier 3,0.0105525589447437,0.4221023577897482,0.05,0.5,0.0,0.5211480130774605,0.3668637758712806,0.93,0.7,2.15056212,0.3668637758712806,0.366505924,0.0642770732,4.95102078,4.95102078,-1.3408740004033124,0.6768784802866803,0,5,type I,516,Open Targets confirmed,UniProt loc high conf,0.0,,0.0391350388351492,protein+RNA (min),False,Kidney,heart muscle,346.2,21.0,Miscellaneous,P50895,ENSG00000187244
246,OSMR,Oncostatin-M-specific receptor subunit beta,0.2189353428886439,Tier 3,0.0104941586871925,0.4197663474877027,0.05,0.5,0.0,0.3886156871192811,0.2852160503192323,1.0,0.9,1.353118358,0.2852160503192323,1.195716944,0.05069677786,1.46774232,1.68065532,-0.5683793811565525,0.53947385426236,0,5,type I,712,unconfirmed (ML prediction only),Advanced Clinical,1.0,VIXARELIMAB,0.0961787272860483,protein+RNA (min),False,Cerebellum,lung,56.2,33.0,Receptors,Q99650,ENSG00000145623
247,HLA-A,"HLA class I histocompatibility antigen, A-24 alpha chain",0.2185807369272225,Tier 3,0.0104432495860622,0.4177299834424898,0.05,0.5,0.0,0.9956644460924172,0.4367354711200318,0.575,0.3,7.9573809199999985,0.4367354711200318,10.001931,23.2299862,25.2426398,25.619163800000003,-1.0411048178397668,0.9623446987599148,0,5,type I,282,unconfirmed (ML prediction only),not in Open Targets,,,-0.143015167946097,RNA only,False,,amygdala,1420.1,,Miscellaneous,P05534,ENSG00000229215;ENSG00000224320
248,FAT1,Protocadherin Fat 1,0.2179139962761567,Tier 3,0.0103479751138509,0.344932503795032,0.05,0.6,0.0,0.275150327508936,0.1745121914662244,1.0,0.7,0.8328788360000001,0.1745121914662244,0.56598399,0.0233036176,0.0915791079999999,0.56598399,-0.1533323984773301,0.906590996130338,1,5,type I,4160,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0357706458656232,protein+RNA (min),False,Cerebellum,heart muscle,81.8,21.0,Miscellaneous,Q14517,ENSG00000083857
249,HLA-DRB1,"HLA class II histocompatibility antigen, DRB1-15 beta chain",0.2162713400712086,Tier 3,0.0101157226563458,0.4046289062538339,0.05,0.5,0.0,0.7030399436324608,0.2732295876367092,0.4958333333333333,0.9,3.7025807,0.2732295876367092,0.741211528,9.529156,7.072998200000001,9.5355948,-1.061260000102488,1.2915530110801334,0,5,type I,199,experimental (CSPA/GPI),Advanced Clinical,3.0,LYM-1; PLOVAMER ACETATE; APOLIZUMAB,0.1163369231953766,protein+RNA (min),False,Lung,heart muscle,574.2,7.0,Miscellaneous,P01911,ENSG00000196126
250,IL6ST,Interleukin-6 receptor subunit beta,0.2162376078953098,Tier 3,0.0101109900997732,0.4044396039909277,0.05,0.5,0.0,0.2662075135599786,0.2578655063946596,0.9975,1.0,0.7971383000000001,0.2578655063946596,1.23146938,0.548335982,2.73846148,2.73846148,-1.384824707669511,0.8201613821045296,0,5,type I,597,experimental (CSPA/GPI),Approved Drug,1.0,SATRALIZUMAB,-0.0775939097823722,protein+RNA (min),False,Adipose tissue,liver,182.1,0.0,Receptors,P40189,ENSG00000134352
251,CXCR4,C-X-C chemokine receptor type 4,0.215081764986241,Tier 3,0.0099497180721694,0.2609161236419419,0.0762675601131005,0.5,0.0,0.2838772870440651,0.1363283311656446,0.2791666666666667,0.9,0.868441848,0.1363283311656446,1.111661642,28.2881378,1.8507531,28.2881378,-5.265903632209926,1.1009954923650338,0,5,multi-pass (7 TM),41,Open Targets confirmed,Advanced Clinical,8.0,BURIXAFOR; MAVORIXAFOR; PLERIXAFOR; MSX-122; MOTIXAFORTIDE; BALIXAFORTIDE,-0.0038508605635066,RNA only,False,,spinal cord,1175.0,,Receptors,P61073,ENSG00000121966
252,TM7SF3,Transmembrane 7 superfamily member 3,0.2144918789052673,Tier 3,0.0098680777066429,0.3289359235547638,0.05,0.6,0.1628895501193958,0.2914021668233698,0.2445681257713556,0.4525,0.7,0.899659804,0.2445681257713556,0.44182023,0.3566751,0.489573798,0.500284536,0.4886686503581874,0.4924287021260098,1,5,multi-pass (7 TM),273,experimental (CSPA/GPI),UniProt loc high conf,0.0,,9.577035827110134e-05,RNA only,False,,kidney,239.2,,Unclassified,Q9NS93,ENSG00000064115
253,ITGAV,Integrin alpha-V,0.2141417246730766,Tier 3,0.0098198281673681,0.3927931266947266,0.05,0.5,0.0,0.2474001478130957,0.2165654856605373,1.0,1.0,0.724231216,0.2165654856605373,1.264398924,0.19431,1.02276394,1.276645232,-0.8342603668587565,0.5902554249912942,0,5,type I,962,experimental (CSPA/GPI),Approved Drug,9.0,CILENGITIDE; STX-100; RG-7594; ABCIXIMAB; INTETUMUMAB; ABITUZUMAB,-0.5632092618814183,protein+RNA (min),False,Kidney,heart muscle,74.3,30.0,Receptors,P06756,ENSG00000138448
254,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,0.2136606370740102,Tier 3,0.0097537935045801,0.325126450152672,0.05,0.6,0.0407140918671491,0.1586906342964368,0.1533704786661996,0.97,0.7,0.4182741200000001,0.1533704786661996,0.527489204,0.187523076,0.183080107,0.527489204,0.1221422756014474,0.7995990046663606,1,5,type I,759,Open Targets confirmed,UniProt loc high conf,0.0,,0.079263590728199,protein+RNA (min),False,Cerebellum,pancreas,136.0,12.0,Miscellaneous,Q96JA1,ENSG00000144749
255,TM4SF1,Transmembrane 4 L6 family member 1,0.2135522755604652,Tier 3,0.0097389606384571,0.3895584255382865,0.05,0.5,0.0,0.806517805073456,0.4943993226179765,0.2125,0.65,4.90602058,0.4943993226179765,1.364023886,0.112123788,19.77914954,19.77914954,-1.848756610861536,0.7321947138232175,0,5,multi-pass (4 TM),45,unconfirmed (ML prediction only),GO CC high conf,0.0,,0.0373260501646889,RNA only,False,,heart muscle,406.9,,Miscellaneous,P30408,ENSG00000169908
256,IL1RAP,Interleukin-1 receptor accessory protein,0.2133410399716912,Tier 3,0.0097100892880723,0.3236696429357447,0.05,0.6,0.0,0.16375704198189,0.1152161726968337,0.7858333333333334,1.0,0.434185482,0.1152161726968337,0.1522761314,0.166864679,0.1519282088,0.281421738,-0.2067921277929942,1.1542787885830392,1,5,type I,343,experimental (CSPA/GPI),Approved Drug,3.0,ASTEGOLIMAB; IMSIDOLIMAB; SPESOLIMAB,0.0188577433177582,RNA only,False,,liver,210.8,,Receptors,Q9NPH3,ENSG00000196083
257,FCGRT,IgG receptor FcRn large subunit p51,0.2129490065480309,Tier 3,0.0096566580957124,0.3862663238284992,0.05,0.5,0.0,0.3685324773187564,0.3490491418237395,0.6183333333333334,1.0,1.251322186,0.3490491418237395,2.5255,1.64929232,4.90681474,4.90681474,-2.0182345067611656,0.5447139927893896,0,5,type I,274,experimental (CSPA/GPI),Approved Drug,5.0,ORILANOLIMAB; BATOCLIMAB; EFGARTIGIMOD ALFA; ROZANOLIXIZUMAB; NIPOCALIMAB,0.0019509855911702,RNA only,False,,heart muscle,395.4,,Receptors,P55899,ENSG00000104870
258,LAMP1,Lysosome-associated membrane glycoprotein 1,0.2128792948162362,Tier 3,0.0096471774878595,0.3858870995143825,0.05,0.5,0.0,0.4520652983430536,0.3786201992288591,0.7649999999999999,0.7,1.70596618,0.3786201992288591,2.26312732,1.6742533000000002,2.37170468,2.58159062,-0.6916263891372975,0.2835908583008426,0,5,type I,354,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.0931094694917067,protein+RNA (min),False,Cerebellum,kidney,217.1,44.0,Receptors,P11279,ENSG00000185896
259,CD59,CD59 glycoprotein,0.21244945132584,Tier 3,0.0095888569880881,0.3835542795235245,0.05,0.5,0.0,0.6675893761269056,0.4320570214907171,0.3908333333333333,0.7,3.3494457000000004,0.4320570214907171,4.16008962,0.760326648,11.929449,11.929449,-1.5637586600377074,1.0771887710315164,0,5,no TM (GPI/peripheral),103,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0056868383470577,protein+RNA (min),False,Colon,amygdala,1375.8,21.0,,P13987,ENSG00000085063
260,LTBR,Tumor necrosis factor receptor superfamily member 3,0.2120025045356984,Tier 3,0.0095284656955467,0.3176155231848911,0.05,0.6,0.0,0.3212438973987502,0.2887087185257054,0.5041666666666667,0.8,1.028683484,0.2887087185257054,0.8600397040000001,0.1651025128,0.9183688,0.95969416,-0.2583406346771545,0.7897752947422066,1,5,type I,197,unconfirmed (ML prediction only),Phase 1 Clinical,1.0,HCBE-11,0.0054759666816673,RNA only,False,,liver,137.4,,Receptors,P36941,ENSG00000111321
261,HLA-C,"HLA class I histocompatibility antigen, Cw-17 alpha chain",0.2112964032455863,Tier 3,0.0094335751448722,0.3773430057948914,0.05,0.5,0.0,0.8443543697038589,0.3804856592705984,0.5825,0.3,5.4191732,0.3804856592705984,10.6829052,21.364766,27.237243,27.237243,-1.4905596391995837,1.423303113641474,0,5,type I,291,experimental (CSPA/GPI),not in Open Targets,,,-0.158598719784942,RNA only,False,,amygdala,1377.9,,Miscellaneous,Q95604,ENSG00000206435;ENSG00000206452
262,TMEM87A,Transmembrane protein 87A,0.2112294699287883,Tier 3,0.0094246130357135,0.3141537678571181,0.05,0.6,0.0332694375120117,0.3114363832959729,0.3225532997216001,0.4825,0.7,0.98534095,0.3225532997216001,0.7948370100000001,0.5062592539999999,0.750523926,0.905758038,0.0998083125360353,0.469208719445176,1,5,multi-pass (7 TM),189,Open Targets confirmed,UniProt loc high conf,0.0,,-0.0807475012119856,protein+RNA (min),False,Cerebral cortex,spinal cord,75.5,36.0,Unclassified,Q8NBN3,ENSG00000103978
263,SLC3A2,4F2 cell-surface antigen heavy chain,0.2107227587199779,Tier 3,0.0093569504557133,0.3742780182285319,0.05,0.5,0.0,0.4137693808285455,0.3294957103141144,0.8041666666666667,0.7,1.48713257,0.3294957103141144,1.049256668,1.6260400000000002,2.48786446,2.48786446,-0.8725841862691455,0.5839135694967865,0,5,type II,425,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.4927919896465282,protein+RNA (min),False,Cerebral cortex,amygdala,178.4,10.0,Transporters,P08195,ENSG00000168003
264,IGSF8,Immunoglobulin superfamily member 8,0.2098656393116215,Tier 3,0.0092432354517625,0.3081078483920839,0.05,0.6,0.0248196885786604,0.1363310267286359,0.1444786823637933,0.93,0.7,0.350134628,0.1444786823637933,0.2730181479999999,0.300817838,0.155628033,0.33048489,0.0744590657359813,0.2962740484000732,1,5,type I,552,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0290475648781526,protein+RNA (min),False,Cerebral cortex,cerebellum,153.9,6.0,Receptors,Q969P0,ENSG00000162729
265,SLC7A2,Cationic amino acid transporter 2,0.2093902039073648,Tier 3,0.0091805580164939,0.3060186005497968,0.05,0.6,0.2983400904950143,0.2032837171903014,0.1461741498161614,0.2775,0.7,0.564608764,0.1461741498161614,0.1729143606,0.0086572524799999,0.0197970772,0.1729143606,0.895020271485043,1.2499831290528094,1,5,multi-pass (14 TM),39,Open Targets confirmed,UniProt loc high conf,0.0,,0.0782318179294667,RNA only,False,,liver,210.8,,Transporters,P52569,ENSG00000003989
266,TMEM219,Insulin-like growth factor-binding protein 3 receptor,0.2091385093963722,Tier 3,0.0091474917183888,0.3658996687355537,0.05,0.5,0.0,0.4922311280008463,0.4460172156769222,0.4883333333333333,0.7,1.95620156,0.4460172156769222,1.6887599720000002,1.23083408,2.33963732,2.33963732,-0.244885164970819,0.3079168707093532,0,5,type I,166,Open Targets confirmed,UniProt loc high conf,0.0,,0.0017228425440599,protein+RNA (min),False,Kidney,amygdala,302.0,21.0,Unclassified,Q86XT9,ENSG00000149932
267,TM9SF3,Transmembrane 9 superfamily member 3,0.2077774405306259,Tier 3,0.0089700564587426,0.2990018819580893,0.05,0.6,0.0,0.4282910552946555,0.350468354495791,0.505,0.45,1.56794908,0.350468354495791,1.0040276179999998,0.957324742,1.131190552,1.325329352,-0.0368136221293844,0.544927633031832,1,5,multi-pass (8 TM),192,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.068368036948775,protein+RNA (min),False,Cerebellum,liver,173.2,42.0,Miscellaneous,Q9HD45,ENSG00000077147
268,TGOLN2,Trans-Golgi network integral membrane protein 2,0.2076588431752921,Tier 3,0.0089547051597998,0.3581882063919953,0.05,0.5,0.0,0.4471042798680161,0.3675867520919603,0.6516666666666666,0.65,1.67656631,0.3675867520919603,1.21499051,1.89534488,1.71746829,1.9801415300000005,-0.336844486939264,0.2555815154180085,0,5,type I,362,Open Targets confirmed,GO CC high conf,0.0,,-0.1999227576590585,protein+RNA (min),False,Cerebellum,kidney,128.0,45.0,Unclassified,O43493,ENSG00000152291
269,IGF1R,Insulin-like growth factor 1 receptor,0.207452988746708,Tier 3,0.0089281008658335,0.3571240346333402,0.05,0.5,0.0,0.1344747893975765,0.1511453837691247,1.0,1.0,0.344627242,0.1511453837691247,0.344788834,0.045672303,0.276874732,0.381461726,-0.2223247096845949,0.4931302785614787,0,5,type I,902,experimental (CSPA/GPI),Approved Drug,20.0,MASOPROCOL; VELIGROTUG; CONTELTINIB; PL-225B; BIIB-022; TEPROTUMUMAB,-0.3562395800762297,protein+RNA (min),False,Cerebellum,kidney,19.3,43.0,Receptors,P08069,ENSG00000140443
270,HLA-DRA,"HLA class II histocompatibility antigen, DR alpha chain",0.2074410029302887,Tier 3,0.0089265534637536,0.3570621385501454,0.05,0.5,0.0,0.8400394269889857,0.3221462657617415,0.5308333333333333,0.3,5.35846956,0.3221462657617415,1.4341861,21.6888844,8.733414999999999,21.6888844,-1.3757423898418513,1.4170997270527452,0,5,type I,193,experimental (CSPA/GPI),not in Open Targets,,,0.0114799705630766,protein+RNA (min),False,Cerebellum,heart muscle,1196.6,21.0,Miscellaneous,P01903,ENSG00000227993;ENSG00000206308;ENSG00000204287;ENSG00000234794;ENSG00000230726;ENSG00000228987;ENSG00000226260
271,BST2,Bone marrow stromal antigen 2,0.2068218184826047,Tier 3,0.0088468580107399,0.3538743204295984,0.05,0.5,0.0,0.551211370644313,0.3612852315036788,0.4425,0.7,2.36618868,0.3612852315036788,2.79560502,2.27481498,10.37551736,10.37551736,-2.0775703964129866,0.8738603807895621,0,5,type II,135,experimental (CSPA/GPI),UniProt loc high conf,0.0,,0.0059501526791174,protein+RNA (min),False,Kidney,heart muscle,677.0,32.0,Unclassified,Q10589,ENSG00000130303
272,SLC30A1,Zinc transporter 1,0.2051574996696288,Tier 3,0.0086349970305351,0.1834162590821218,0.0941573781271918,0.5,0.0,0.1091089311413241,0.1267223642692851,0.2083333333333333,0.7,0.271580456,0.1267223642692851,0.346972028,0.22871996,0.27078729,0.39601986,-0.5179337269270785,0.2745686841427414,0,5,multi-pass (6 TM),40,Open Targets confirmed,UniProt loc high conf,0.0,,0.0568792067553909,RNA only,False,,liver,80.5,,Transporters,Q9Y6M5,ENSG00000170385
273,PAM,Peptidyl-glycine alpha-amidating monooxygenase,0.2045684467059502,Tier 3,0.008560831374602,0.3424332549840797,0.05,0.5,0.0,0.2860150598758017,0.2636512150445967,1.0,0.55,0.87725814,0.2636512150445967,1.21992968,0.294881036,1.182975,1.38289716,-0.7130240563194924,0.5577471136200952,0,5,type I,844,unconfirmed (ML prediction only),UniProt loc med conf,0.0,,0.0823722980470389,protein+RNA (min),False,Heart muscle,heart muscle,1159.0,21.0,Enzymes,P19021,ENSG00000145730
274,MYADM,Myeloid-associated differentiation marker,0.2044193424053107,Tier 3,0.0085421257533671,0.2160784384023999,0.0790650452356497,0.5,0.0,0.2293638615041473,0.1897783305078526,0.2316666666666667,0.65,0.6570931090000001,0.1897783305078526,2.32146796,1.707463914,1.7091296319999998,2.6344538,-2.1969294354283035,1.0259285433207246,0,5,multi-pass (8 TM),32,unconfirmed (ML prediction only),GO CC high conf,0.0,,-0.0627902851432106,RNA only,False,,heart muscle,210.2,,Miscellaneous,Q96S97,ENSG00000179820
275,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,0.204267856977532,Tier 3,0.0085231493365335,0.3409259734613403,0.05,0.5,0.0,0.3832871111218459,0.3344677561848558,0.5158333333333334,0.8,1.32566903,0.3344677561848558,1.70024784,0.6176486000000001,3.08559378,3.08559378,-1.3619180129067232,0.7339264845539416,0,5,type I,187,experimental (CSPA/GPI),Phase 1 Clinical,1.0,GSK-1995057,0.1449277046608795,protein+RNA (min),False,Cerebellum,liver,154.3,32.0,Receptors,P19438,ENSG00000067182
276,HYAL2,Hyaluronidase-2,0.2034095277795488,Tier 3,0.0084161578967037,0.305158281294857,0.0551592954383677,0.5,0.0,0.1797191004751334,0.1966973059991515,0.8325,0.7,0.48549185,0.1966973059991515,0.342165548,0.0765183619999999,11.81746032,11.81746032,-4.437340035610756,0.4336113090016322,0,5,no TM (GPI/peripheral),453,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.0061395575083533,RNA only,False,,heart muscle,296.8,,,Q12891,ENSG00000068001
277,CLSTN1,Calsyntenin-1,0.2025051709424403,Tier 3,0.0083044017641192,0.3321760705647677,0.05,0.5,0.0,0.2663295558164481,0.2470507970073904,0.98,0.55,0.797621328,0.2470507970073904,0.69212233,0.4954905619999999,1.092690676,1.110210316,-0.251275011905205,0.3389179554319483,0,5,type I,830,Open Targets confirmed,UniProt loc med conf,0.0,,0.0068710503231065,protein+RNA (min),False,Cerebellum,cerebellum,169.2,20.0,Miscellaneous,O94985,ENSG00000171603
278,ITFG1,T-cell immunomodulatory protein,0.2024729674516833,Tier 3,0.0083004405586129,0.332017622344516,0.05,0.5,0.0,0.1998080301849298,0.2277800815376502,0.9433333333333334,0.7,0.552679662,0.2277800815376502,0.486959946,0.433742572,0.596423132,0.626370046,-0.1916426962506932,0.3588852723021985,0,5,type I,532,unconfirmed (ML prediction only),UniProt loc high conf,0.0,,0.1379002339909748,protein+RNA (min),False,Cerebral cortex,cerebral cortex,52.7,36.0,Unclassified,Q8TB96,ENSG00000129636
279,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",0.2021055790499261,Tier 3,0.0082553388988795,0.3302135559551808,0.05,0.5,0.0,0.542851808629099,0.3925909711468054,0.6541666666666666,0.3,2.30479084,0.3925909711468054,3.95025654,11.7554928,28.4600046,28.4600046,-2.9261044928203512,1.6696232577666026,0,5,type I,281,unconfirmed (ML prediction only),not in Open Targets,,,-0.0698455704824511,protein+RNA (min),False,Kidney,amygdala,1117.5,18.0,Miscellaneous,P13747,ENSG00000206493;ENSG00000229252;ENSG00000233904;ENSG00000230254
280,TMEM62,Transmembrane protein 62,0.2020214802652072,Tier 3,0.0082450377218439,0.2355725063383982,0.05,0.7,0.0827908269584192,0.1063607960949128,0.1154404951594495,0.6591666666666667,0.45,0.2639087714,0.1154404951594495,0.1267951091999999,0.1387444548,0.141947247,0.177361166,0.2483724808752578,0.641793109617012,2,5,multi-pass (5 TM),401,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,-0.1427437648703351,protein+RNA (min),False,Kidney,cerebellum,21.5,24.0,Unclassified,Q0P6H9,ENSG00000137842
281,LRP5,Low-density lipoprotein receptor-related protein 5,0.2018316623345052,Tier 3,0.0082218186174883,0.3288727446995346,0.05,0.5,0.0,0.2061891935136147,0.2006745299840587,1.0,0.65,0.574651114,0.2006745299840587,0.229062454,0.0567061991999999,0.798801509,0.8183324280000001,-0.3040185388698627,0.3797338763610248,0,5,type I,1354,unconfirmed (ML prediction only),GO CC high conf,0.0,,-0.1749029835969949,protein+RNA (min),False,Kidney,liver,122.3,30.0,Receptors,O75197,ENSG00000162337
282,PTPRM,Receptor-type tyrosine-protein phosphatase mu,0.2018220771702523,Tier 3,0.0082206472887917,0.3288258915516685,0.05,0.5,0.0,0.222799744301747,0.1463297134565956,1.0,0.7,0.633313182,0.1463297134565956,0.191360646,0.0710595778,1.737772932,1.737772932,-2.288752440529686,0.955317642091638,0,5,type I,722,experimental (CSPA/GPI),UniProt loc high conf,0.0,,-0.024563021731059,protein+RNA (min),False,Cerebellum,heart muscle,59.2,27.0,Receptors,P28827,ENSG00000173482
283,SLC22A23,Solute carrier family 22 member 23,0.2014880789495542,Tier 3,0.0081799013964932,0.2337114684712365,0.05,0.7,0.1389911424527273,0.1260275987202218,0.1315430299568701,0.4866666666666667,0.45,0.319847114,0.1315430299568701,0.11429687112,0.0173434458,0.269190614,0.269190614,0.4169734273581821,0.4331549788861825,2,5,multi-pass (10 TM),230,unconfirmed (ML prediction only),UniProt SigP or TMHMM,0.0,,0.0031028825387121,protein+RNA (min),False,Cerebellum,spinal cord,25.5,44.0,Transporters,A1A5C7,ENSG00000137266
