chembl_id,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL2110993,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2110994,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2110995,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL2110996,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2110997,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2110998,borderline,borderline,out_of_domain,borderline,high,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL2110999,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL2111001,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111002,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111004,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,borderline
CHEMBL2111005,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,high,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111006,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline
CHEMBL2111007,borderline,out_of_domain,high,borderline,borderline,out_of_domain,out_of_domain,high,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain
CHEMBL2111008,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111009,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline
CHEMBL2111010,borderline,out_of_domain,out_of_domain,high,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline
CHEMBL2111012,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111013,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111014,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111015,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline
CHEMBL2111016,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111022,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111023,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL2111024,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,high,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL2111025,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain
CHEMBL2111026,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,high,out_of_domain
CHEMBL2111027,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL2111029,borderline,high,out_of_domain,high,high,borderline,borderline,high,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,high
CHEMBL2111030,borderline,out_of_domain,out_of_domain,high,high,out_of_domain,borderline,high,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111032,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111033,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline
CHEMBL2111034,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL2111035,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline
CHEMBL2111036,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111037,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111038,borderline,borderline,out_of_domain,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111040,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,high,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111042,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL2111043,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111044,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111046,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111047,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111049,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111050,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,borderline
CHEMBL2111051,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111053,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111055,borderline,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL2111056,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111058,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111059,high,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL2111062,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,borderline,borderline,borderline,out_of_domain
CHEMBL2111065,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111066,borderline,out_of_domain,out_of_domain,high,high,out_of_domain,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111068,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,high,borderline,out_of_domain,out_of_domain,borderline,borderline,borderline
CHEMBL2111070,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111071,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111072,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111073,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111074,high,borderline,out_of_domain,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,out_of_domain
CHEMBL2111076,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain
CHEMBL2111077,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111079,borderline,borderline,out_of_domain,borderline,high,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline
CHEMBL2111081,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline
CHEMBL2111083,out_of_domain,out_of_domain,out_of_domain,borderline,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,borderline,out_of_domain,out_of_domain
CHEMBL2111084,high,out_of_domain,out_of_domain,high,high,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111088,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,out_of_domain
CHEMBL2111090,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,out_of_domain,out_of_domain,out_of_domain,borderline,out_of_domain,borderline,out_of_domain,borderline,borderline,borderline
CHEMBL2111092,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain,out_of_domain
CHEMBL2111095,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline
CHEMBL2111099,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,out_of_domain,borderline,out_of_domain,borderline,out_of_domain
CHEMBL2111101,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,borderline,out_of_domain,borderline,borderline,borderline,borderline,borderline,out_of_domain
