chembl_id,pref_name,max_phase,pains_alert,n_targets_high_ad,best_target,best_pred_pAffinity,second_best_pred,selectivity_gap_log,n_targets_top_decile,frequent_hitter,BRD4,CTSK,EZH2,HDAC1,HDAC6,HSP90AA1,IDO1,KDM1A,NAMPT,PARP1,PDE4B,PDE5A,PRMT5,PTP1B,PTPN11,SIRT1
CHEMBL1577,METHYCLOTHIAZIDE,4.0,,0,,,,,0,False,5.105,5.411,6.178,5.262,5.965,5.495,5.411,5.689,5.488,5.664,6.369,4.717,5.883,5.104,5.422,5.086
CHEMBL15770,SULINDAC,4.0,,0,,,,,1,False,5.937,5.577,5.954,5.244,5.024,5.707,5.403,5.114,6.109,6.525,6.034,5.057,4.778,4.96,5.966,4.764
CHEMBL15797,PYRAZINE,3.0,,0,,,,,0,False,3.852,5.039,6.073,4.825,6.091,4.482,5.142,4.614,4.637,4.503,5.665,4.297,4.915,4.408,4.471,4.79
CHEMBL158,AZTREONAM,4.0,,0,,,,,1,False,5.395,6.615,5.906,6.335,5.91,5.834,5.991,5.718,6.843,5.827,6.5,6.363,5.431,5.078,4.967,5.129
CHEMBL1580,PENTOSTATIN,4.0,,0,,,,,3,False,5.086,6.034,6.197,5.58,5.787,5.526,5.111,6.338,5.01,5.458,6.038,5.104,5.858,5.057,5.869,5.302
CHEMBL1581,PERINDOPRIL,4.0,,0,,,,,3,False,4.961,6.278,6.132,5.572,5.307,6.046,5.956,5.699,7.201,5.433,5.686,6.107,5.621,5.445,4.833,5.242
CHEMBL1583,BACAMPICILLIN,4.0,,0,,,,,5,True,6.138,6.794,6.039,5.144,5.812,5.878,5.469,5.622,6.869,6.414,7.185,5.794,6.481,5.213,5.91,5.225
CHEMBL1585,PIPOBROMAN,4.0,,0,,,,,0,False,3.497,5.468,6.037,4.643,5.583,5.936,5.182,5.245,5.957,5.69,5.717,4.956,4.564,4.632,4.353,4.971
CHEMBL1586,BECLOMETHASONE,2.0,,0,,,,,2,False,5.539,6.33,6.314,5.838,5.895,6.581,6.314,5.532,7.143,6.124,6.065,6.021,5.717,4.847,5.137,5.169
CHEMBL1587,POLYTHIAZIDE,4.0,,0,,,,,0,False,5.541,6.65,6.228,5.062,5.89,5.75,6.048,5.612,5.903,5.875,6.982,5.324,6.219,5.282,5.518,5.123
CHEMBL1587228,HALOMETASONE,2.0,ene_one_hal(17),0,,,,,4,True,5.418,6.18,6.322,5.938,5.76,6.723,5.85,5.607,7.183,5.449,6.316,6.009,5.751,4.775,5.822,5.105
CHEMBL1589,ACETOHEXAMIDE,4.0,,0,,,,,0,False,5.343,6.518,5.819,5.459,6.387,5.484,5.395,5.31,6.565,5.917,6.241,5.029,5.418,4.857,5.1,4.921
CHEMBL15891,LINDANE,4.0,,0,,,,,0,False,3.739,4.65,6.041,5.189,5.348,5.933,5.164,5.406,5.911,4.571,5.937,5.379,5.047,4.861,4.971,5.01
CHEMBL1589896,HEXOPRENALINE,2.0,catechol_A(92),0,,,,,1,False,5.764,6.761,5.978,5.779,5.494,6.028,5.947,5.622,6.872,6.219,6.338,5.52,5.955,4.946,5.794,5.007
CHEMBL1591,DEMECLOCYCLINE,4.0,,0,,,,,3,False,5.877,6.377,6.272,5.811,6.058,6.139,6.608,5.952,6.468,6.722,7.42,5.63,6.247,4.857,6.277,5.123
CHEMBL15913,CYTOSINE,2.0,,0,,,,,0,False,4.116,5.537,6.033,4.586,5.614,4.633,5.611,5.086,4.338,4.919,5.682,4.582,5.364,4.727,4.346,4.897
CHEMBL1591365,LIRANAFTATE,2.0,,0,,,,,0,False,5.893,6.61,5.735,6.087,6.139,5.707,5.326,5.451,5.849,6.295,5.901,5.314,5.482,4.868,5.584,4.815
CHEMBL1591725,OXINIACIC ACID,2.0,,0,,,,,0,False,3.937,5.067,6.003,4.496,5.193,5.079,5.243,4.478,4.488,4.29,5.187,4.322,4.943,4.107,4.289,4.753
CHEMBL1592,QUINAPRIL,4.0,,0,,,,,1,False,5.765,6.556,5.972,5.537,5.212,5.785,5.75,5.672,6.285,6.389,6.164,6.1,5.609,5.451,5.02,5.071
CHEMBL159226,MOXISYLYTE,4.0,,0,,,,,0,False,4.798,5.466,6.07,4.936,6.218,5.906,5.111,5.31,5.479,5.271,6.695,5.212,5.301,4.847,4.024,4.867
CHEMBL159298,RIPAZEPAM,2.0,,0,,,,,0,False,5.324,6.162,6.102,5.116,5.575,5.714,5.853,5.009,5.274,6.656,5.285,5.174,5.451,4.919,4.908,4.776
CHEMBL1594,PANTOTHENIC ACID,4.0,,0,,,,,0,False,3.925,4.662,6.041,5.141,4.577,5.355,4.66,5.613,5.755,4.598,6.087,4.468,4.825,4.718,4.466,5.187
CHEMBL1595,DIHYDROCODEINE,4.0,,0,,,,,0,False,4.595,6.067,6.071,4.559,5.68,6.049,5.189,5.13,6.008,5.869,5.447,5.785,5.067,4.814,5.415,5.126
CHEMBL1596,CARBENICILLIN INDANYL,4.0,,0,,,,,3,False,6.466,6.439,5.992,6.087,5.62,5.87,5.989,5.75,6.777,6.825,6.921,6.11,6.961,5.203,5.384,5.032
CHEMBL159660,ALPHAMETHADOL,2.0,,0,,,,,0,False,5.036,6.257,5.885,5.443,5.446,5.624,5.671,4.988,6.117,5.554,6.137,5.114,5.002,5.011,4.811,4.716
CHEMBL159682,AXITIROME,2.0,,0,,,,,4,True,6.162,5.738,6.086,5.789,5.132,6.237,6.379,5.636,6.953,5.85,7.322,5.654,5.753,5.166,6.273,4.718
CHEMBL1597,DIMERCAPROL,4.0,,0,,,,,0,False,3.402,4.945,6.007,4.839,5.782,5.388,4.76,4.989,5.111,4.744,5.592,4.759,4.996,4.787,5.04,4.938
CHEMBL1597075,MERADIMATE,2.0,,0,,,,,0,False,4.371,6.154,5.941,4.803,5.753,6.019,5.494,5.828,5.913,5.617,5.779,5.321,4.905,4.803,4.268,4.929
CHEMBL1597677,DEMOXEPAM,2.0,,0,,,,,0,False,5.257,6.269,6.003,5.518,5.736,5.688,5.698,5.336,5.027,5.722,5.221,5.115,5.826,4.51,4.557,5.043
CHEMBL159776,PRAMIRACETAM,2.0,,0,,,,,0,False,3.603,6.307,6.076,4.378,5.706,5.572,6.047,5.785,5.956,4.969,5.165,4.748,4.778,4.813,4.346,5.044
CHEMBL15980,CYCLOHEXANE,1.0,,0,,,,,0,False,3.436,5.216,6.042,4.891,5.869,5.87,5.07,4.786,5.759,4.626,5.93,5.239,4.843,4.952,4.677,4.972
CHEMBL1598450,AROFYLLINE,2.0,,0,,,,,1,False,5.176,5.373,6.204,5.31,6.197,5.387,5.129,4.879,4.999,7.002,5.148,5.673,5.994,5.015,4.474,5.039
CHEMBL1598608,AZASETRON,2.0,,0,,,,,2,False,5.194,5.895,6.323,6.235,6.408,6.106,5.825,5.519,5.717,5.691,5.902,5.351,5.789,5.077,5.061,5.083
CHEMBL16,PHENYTOIN,4.0,,0,,,,,0,False,5.116,5.706,5.895,5.46,5.959,5.573,5.819,4.895,4.49,6.043,4.969,4.335,5.007,4.744,4.587,4.797
CHEMBL160038,NEBICAPONE,2.0,catechol_A(92),0,,,,,0,False,5.203,5.457,5.916,5.172,5.604,5.555,4.586,5.267,5.35,5.617,5.967,4.878,5.244,4.36,5.203,4.904
CHEMBL160293,AMESERGIDE,2.0,,0,,,,,2,False,5.515,6.89,6.107,5.866,6.384,6.216,5.789,5.914,6.353,6.298,5.333,6.71,5.45,4.965,5.62,5.054
CHEMBL160347,BROFAROMINE,2.0,,0,,,,,0,False,4.953,5.587,5.969,5.347,5.938,5.666,5.159,5.953,5.396,6.326,6.09,5.04,5.194,4.893,4.794,5.011
CHEMBL1603949,BITHIONOLOXIDE,2.0,,0,,,,,0,False,5.499,5.11,6.169,5.287,5.29,6.201,5.289,5.396,6.208,6.227,5.908,4.85,5.08,4.524,5.233,4.677
CHEMBL1604,CEPHRADINE,4.0,,0,,,,,1,False,5.444,6.039,6.186,5.129,6.316,5.695,5.297,5.607,6.227,6.621,6.319,4.465,5.702,5.031,4.837,5.236
CHEMBL1605,CEFTIBUTEN,4.0,,0,,,,,1,False,5.454,5.826,6.07,5.283,5.685,5.656,5.763,5.237,6.666,6.899,6.606,4.857,5.285,5.156,5.117,5.153
CHEMBL160519,PROCATEROL,3.0,,0,,,,,1,False,5.576,6.423,6.346,5.224,5.468,5.131,5.243,5.453,5.402,6.144,6.194,5.856,5.187,4.45,4.885,4.979
CHEMBL1605443,MEBROFENIN,2.0,,0,,,,,0,False,5.432,5.44,6.014,5.307,5.116,5.497,5.902,5.423,6.391,5.337,6.825,4.801,5.138,4.623,4.637,4.906
CHEMBL160629,CICAPROST,2.0,,0,,,,,2,False,4.761,6.859,6.1,5.726,5.221,5.974,5.869,5.443,6.974,5.201,6.068,6.947,5.392,4.953,4.726,5.175
CHEMBL1606347,DF-003,1.0,,0,,,,,7,True,6.104,6.267,6.347,7.123,6.458,6.123,5.784,6.132,6.054,6.457,7.789,5.988,6.748,5.376,5.486,5.084
CHEMBL16080,TRICHLOROETHANE,4.0,,0,,,,,0,False,3.576,4.943,6.011,4.853,5.665,5.972,4.913,4.776,5.793,4.691,5.904,5.321,4.831,4.791,4.928,4.979
CHEMBL1608183,ISOFLUPREDONE ACETATE,2.0,,0,,,,,4,True,5.663,6.856,6.346,5.312,5.709,7.025,6.065,5.393,7.019,6.439,6.856,5.471,5.79,4.462,4.791,5.2
CHEMBL161,CEFTRIAXONE,4.0,,0,,,,,4,True,5.946,6.291,6.018,5.825,5.589,6.424,5.342,5.383,6.742,7.412,6.846,6.803,6.167,5.571,5.744,5.089
CHEMBL161084,MIRFENTANIL,2.0,,0,,,,,0,False,5.668,6.304,6.076,5.466,5.719,5.544,5.274,5.453,6.228,6.521,5.758,4.628,5.459,5.035,4.553,4.915
CHEMBL1611,PHENYTOIN SODIUM,4.0,,0,,,,,0,False,5.058,5.93,5.907,5.092,5.77,5.685,5.362,5.058,4.403,6.423,5.242,4.713,5.135,4.53,4.45,4.821
CHEMBL161204,PROFADOL,2.0,,0,,,,,0,False,4.089,5.922,6.016,4.737,5.949,6.079,5.211,5.049,5.269,6.086,6.057,5.407,5.2,5.136,4.817,4.941
CHEMBL161350,FOSARILATE,2.0,,0,,,,,1,False,5.126,5.374,5.923,5.481,6.127,5.91,5.869,5.473,7.227,4.611,5.949,5.889,5.475,4.577,4.568,4.889
CHEMBL1614637,PHENETHICILLIN,2.0,,0,,,,,0,False,5.936,5.68,5.855,5.284,5.824,5.646,5.637,4.977,6.566,6.728,6.723,4.5,5.458,5.058,5.221,5.096
CHEMBL1614638,FENCLORAC,2.0,,0,,,,,0,False,4.863,5.967,6.035,4.545,5.623,5.572,5.944,5.484,5.408,5.276,6.299,5.157,5.191,5.218,4.946,5.019
CHEMBL1614644,IMIPRAMINOXIDE,2.0,,0,,,,,0,False,5.018,5.416,5.885,5.263,5.695,5.174,4.695,5.843,6.717,5.927,5.364,5.06,5.673,5.374,5.585,4.855
CHEMBL1614652,REPINOTAN,2.0,,0,,,,,1,False,5.464,6.707,6.419,5.677,5.979,5.986,5.702,5.547,7.069,6.146,5.115,5.472,5.613,5.004,4.78,4.948
CHEMBL1614655,TROSPECTOMYCIN,2.0,,0,,,,,2,False,5.158,5.643,6.184,5.799,5.001,6.43,6.054,6.09,6.749,5.653,6.02,5.342,5.152,5.057,4.781,5.337
CHEMBL1614656,DENAVERINE,2.0,,0,,,,,0,False,5.599,5.9,5.977,5.568,6.041,5.69,5.663,5.09,6.32,5.032,6.517,5.098,5.447,5.134,4.381,4.689
CHEMBL1614658,CARUMONAM,2.0,,0,,,,,2,False,5.318,6.812,5.94,5.985,5.465,6.099,5.82,5.567,6.911,6.738,6.918,6.437,5.967,5.183,4.716,5.105
CHEMBL1614665,CEFCLIDIN,2.0,,0,,,,,5,True,5.718,6.696,6.058,5.905,6.135,6.611,5.936,5.889,7.056,7.12,7.517,6.666,6.701,5.414,5.565,5.184
CHEMBL1614701,SELUMETINIB,4.0,,0,,,,,4,True,6.005,6.131,6.217,5.948,5.733,5.378,6.337,6.059,7.142,6.911,6.854,5.904,6.278,5.877,5.364,4.818
CHEMBL1614702,SCIO-323,1.0,,0,,,,,6,True,6.062,6.995,6.099,6.243,6.652,6.502,6.291,5.805,7.071,7.015,6.006,5.758,5.491,5.685,5.226,4.995
CHEMBL1614707,MUBRITINIB,2.0,,0,,,,,2,False,5.285,5.408,6.04,6.106,6.837,5.337,6.078,5.1,6.787,5.954,6.063,5.035,6.054,5.658,5.647,4.836
CHEMBL1614710,OSI-930,1.0,,0,,,,,1,False,5.106,5.946,6.078,5.02,5.816,5.492,6.452,5.831,6.608,5.934,5.909,5.203,5.39,5.039,5.151,4.769
CHEMBL1614713,CC-401,2.0,,0,,,,,3,False,5.93,6.307,6.049,6.652,7.135,5.851,5.677,5.865,6.089,6.657,5.507,5.952,5.688,5.154,6.276,4.999
CHEMBL1614725,TAK-285,1.0,,0,,,,,3,False,6.024,5.748,6.119,5.463,5.896,6.263,5.858,6.162,6.759,6.407,8.069,6.56,6.056,4.985,5.643,5.086
CHEMBL1614766,RO-4987655,1.0,,0,,,,,4,True,5.053,6.615,6.338,5.977,5.945,6.01,5.888,5.434,6.717,7.345,7.743,7.153,5.94,5.303,4.383,4.932
CHEMBL1615025,TAK-733,2.0,,0,,,,,3,False,5.578,6.438,6.181,6.041,6.062,5.905,5.727,5.439,6.296,7.118,7.623,5.609,5.909,5.27,5.809,5.105
CHEMBL1615350,CLOMACRAN,4.0,,0,,,,,0,False,5.402,6.224,5.837,5.169,5.327,5.331,5.287,5.644,5.885,5.593,5.754,4.937,6.018,5.186,5.468,5.033
CHEMBL1615439,PHENDIMETRAZINE,4.0,,0,,,,,0,False,4.053,5.426,5.893,4.641,6.126,5.585,4.823,4.649,5.167,5.783,5.965,4.861,5.231,5.418,5.215,4.976
CHEMBL1615772,VERSETAMIDE,2.0,,0,,,,,1,False,5.327,6.264,5.749,5.271,5.051,5.921,5.773,5.766,7.445,5.245,6.422,5.933,5.766,4.847,4.444,5.092
CHEMBL1615775,OXIDRONIC ACID,2.0,,0,,,,,0,False,3.671,4.948,6.05,5.256,5.323,5.148,5.144,5.444,5.359,4.712,6.115,4.521,5.114,4.839,4.178,5.142
CHEMBL1615776,CALTERIDOL,2.0,,0,,,,,0,False,5.065,6.063,6.076,5.366,5.179,5.73,5.559,5.614,7.085,5.734,5.829,5.259,4.965,4.358,5.193,5.196
CHEMBL1615779,IOBENGUANE I 131,4.0,,0,,,,,0,False,4.608,4.945,5.87,5.003,5.437,4.858,4.999,5.706,4.489,6.034,6.261,4.967,4.604,4.218,4.584,4.941
CHEMBL1615780,DISOFENIN,2.0,,0,,,,,0,False,4.957,5.65,6.031,5.423,5.342,5.431,5.545,5.18,6.075,5.69,5.847,5.236,5.393,4.64,4.303,4.895
CHEMBL1615784,TETROFOSMIN,3.0,,0,,,,,1,False,4.972,5.625,5.988,4.921,5.688,5.974,5.086,5.086,7.326,5.185,5.911,5.63,5.062,4.847,4.761,4.932
CHEMBL1615993,FOSLINANIB,2.0,,0,,,,,2,False,5.762,5.829,5.938,5.511,6.584,5.779,5.306,4.759,6.072,7.167,6.576,5.537,5.646,5.142,5.253,4.869
CHEMBL1616046,HYPOCHLOROUS ACID,4.0,,0,,,,,0,False,3.779,4.909,6.035,4.774,5.91,4.765,5.37,4.66,5.072,4.546,5.747,4.792,4.705,4.496,4.818,4.831
CHEMBL1616951,CANRENOATE,3.0,,0,,,,,1,False,5.069,6.072,6.195,5.142,4.981,7.106,6.044,5.447,6.783,6.342,6.252,5.266,5.097,5.125,4.928,5.083
CHEMBL1617409,PEMPIDINE,2.0,,0,,,,,0,False,3.414,5.453,6.035,5.027,5.544,6.453,5.048,4.936,5.73,5.15,5.85,5.023,5.026,5.158,5.216,5.001
CHEMBL1618018,HOMATROPINE,4.0,,0,,,,,0,False,4.654,6.038,5.941,4.58,5.528,6.265,5.368,5.793,5.231,6.311,5.485,5.092,5.225,5.005,5.313,5.027
CHEMBL1618102,BUTYLSCOPOLAMINE,3.0,,0,,,,,2,False,4.987,6.279,6.022,5.166,5.439,6.212,5.754,6.578,6.361,5.732,6.163,6.191,5.279,5.085,5.782,4.971
CHEMBL1618128,CYCLIRAMINE,2.0,,0,,,,,0,False,5.568,5.146,5.949,5.195,6.001,5.306,4.661,5.684,6.053,5.907,5.788,5.271,5.803,5.159,4.95,4.736
CHEMBL1618279,REVAPRAZAN,2.0,,0,,,,,4,True,5.516,5.605,5.967,5.768,6.374,5.954,6.288,6.087,6.17,6.794,5.628,6.116,5.563,5.545,6.286,4.809
CHEMBL1618597,TRIMECAINE,2.0,,0,,,,,0,False,4.722,5.49,5.999,5.571,6.234,5.952,5.655,4.828,5.03,5.044,6.833,5.381,4.782,4.593,4.529,4.874
CHEMBL1618660,EUCATROPINE,2.0,,0,,,,,0,False,4.662,5.971,5.758,5.262,5.193,6.405,5.586,5.683,5.378,6.438,5.778,5.168,5.111,5.183,5.442,4.965
CHEMBL1619017,METRALINDOLE,2.0,indol_3yl_alk(461),0,,,,,1,False,5.014,5.748,5.787,4.774,6.188,5.415,4.69,6.042,4.88,6.606,5.672,4.864,5.452,5.376,4.641,4.82
CHEMBL1619528,PIPENZOLATE,2.0,,0,,,,,1,False,5.657,5.918,5.962,5.455,6.563,5.71,5.355,5.064,6.176,6.215,5.286,5.828,4.914,4.999,4.406,4.942
CHEMBL1619785,TALAMPICILLIN,2.0,,0,,,,,4,True,6.133,5.986,6.204,5.479,6.232,6.183,5.89,5.314,6.668,6.682,7.167,6.22,6.805,4.878,6.197,5.142
CHEMBL1620794,NAFRONYL,2.0,,0,,,,,0,False,5.356,5.92,6.027,5.871,6.055,6.051,5.307,5.441,6.962,5.858,6.308,5.04,5.036,4.702,4.601,5.029
CHEMBL1621597,IPRATROPIUM,4.0,,0,,,,,0,False,4.674,6.41,6.021,4.953,5.457,6.148,5.78,5.774,6.139,5.807,5.563,6.145,4.732,5.09,4.658,5.018
CHEMBL16225,PYRROLE,3.0,,0,,,,,0,False,4.136,4.989,5.961,4.769,6.185,4.954,5.351,4.735,4.857,4.762,5.537,4.446,4.788,4.825,4.468,4.846
CHEMBL1622638,TOLONIUM,2.0,,0,,,,,0,False,5.289,6.037,5.883,5.282,5.813,5.956,4.34,5.962,5.008,5.666,5.787,4.844,5.794,4.528,5.398,4.878
CHEMBL1622757,MECYSTEINE,2.0,,0,,,,,0,False,3.424,4.911,5.815,4.539,5.936,5.612,4.763,5.145,5.172,4.794,5.6,4.94,5.162,4.98,4.715,4.973
CHEMBL1622886,PHENPROMETHAMINE,2.0,,0,,,,,0,False,4.388,5.875,5.901,4.688,6.02,5.237,4.646,4.877,4.772,4.86,5.491,4.693,4.886,4.866,4.939,4.809
CHEMBL1623049,BUTETAMATE,2.0,,0,,,,,0,False,4.725,5.449,5.871,5.296,5.713,5.549,5.428,5.168,4.988,4.8,6.486,4.917,4.972,4.743,5.134,4.861
CHEMBL1623765,ALPHAPRODINE,2.0,,0,,,,,0,False,4.37,6.038,5.89,4.879,5.528,6.095,5.546,5.267,4.835,5.865,6.014,5.069,5.076,4.919,4.41,5.035
CHEMBL1623992,PIPERIDOLATE,4.0,,0,,,,,0,False,5.29,5.883,5.903,4.686,5.642,5.64,5.582,5.443,5.855,6.548,6.011,5.523,4.747,5.045,5.181,4.908
CHEMBL1624075,CETALKONIUM,2.0,,0,,,,,2,False,4.577,5.063,5.848,4.666,4.813,5.756,5.545,4.879,7.254,5.025,5.762,5.467,5.182,5.894,5.414,4.964
CHEMBL1624126,XANTHINOL,4.0,,0,,,,,1,False,5.036,5.786,6.206,5.238,5.692,5.205,5.162,5.666,5.663,5.669,5.821,4.657,6.081,4.78,4.584,5.246
CHEMBL1624767,"2,3-DIMERCAPTO-1-PROPANESULFONIC ACID",1.0,,0,,,,,0,False,3.718,5.267,5.984,5.027,5.896,5.548,4.903,5.19,5.222,4.876,5.563,4.907,4.985,4.471,4.503,4.958
CHEMBL162501,LUSAPERIDONE,2.0,,0,,,,,3,False,5.947,5.445,6.321,6.374,6.247,5.836,4.991,5.772,6.272,7.025,6.137,5.848,6.029,5.319,5.314,4.787
CHEMBL1625260,TIRACIZINE,2.0,,0,,,,,1,False,4.591,6.821,5.977,5.845,6.273,5.658,6.326,5.465,6.569,6.038,5.504,4.944,5.515,5.168,5.246,4.813
CHEMBL1626,CLEMASTINE,4.0,,0,,,,,0,False,4.984,5.762,5.834,5.366,5.946,5.274,5.465,5.476,6.622,6.025,5.492,5.026,5.5,5.346,5.208,4.959
CHEMBL1626223,PYRANTEL,4.0,,0,,,,,0,False,4.294,5.545,5.928,5.22,5.279,5.176,4.794,5.019,5.255,5.783,5.944,4.55,5.278,5.238,5.396,4.746
CHEMBL16264,ETHER,2.0,,0,,,,,0,False,3.447,5.141,6.007,4.791,5.973,5.621,5.139,4.685,5.354,4.177,5.621,5.239,4.747,4.761,4.802,4.994
CHEMBL1628161,MOXESTROL,2.0,,0,,,,,2,False,5.051,6.198,5.965,5.407,5.993,6.611,5.759,6.107,6.194,6.368,5.76,5.966,5.399,4.439,4.952,5.008
CHEMBL1628233,FLUORESCEIN SODIUM,4.0,,0,,,,,0,False,5.433,5.402,6.302,5.037,5.476,5.948,5.36,5.415,5.953,5.192,4.909,5.261,5.484,4.832,5.255,4.77
CHEMBL1628502,GABAPENTIN ENACARBIL,4.0,,0,,,,,0,False,4.882,5.887,6.035,5.249,5.423,6.102,5.367,5.446,6.982,5.077,6.353,5.005,5.157,4.785,4.365,5.113
CHEMBL1628569,ROBALZOTAN,2.0,,0,,,,,0,False,5.185,6.282,6.116,4.566,5.913,6.02,6.208,5.227,5.596,6.049,6.574,5.493,4.944,4.891,4.61,5.037
CHEMBL1628662,FOROPAFANT,2.0,,0,,,,,1,False,5.234,6.354,6.079,5.026,5.638,5.963,5.764,6.042,6.799,5.717,6.695,5.225,5.672,5.244,4.449,4.711
CHEMBL1628688,ZIBOTENTAN,3.0,,0,,,,,0,False,6.0,5.508,6.032,6.104,5.998,6.276,5.948,5.857,6.324,6.119,6.695,5.317,5.997,5.205,5.244,4.892
CHEMBL1628717,DRAFLAZINE,2.0,,0,,,,,8,True,6.302,6.501,6.176,6.755,5.326,6.182,6.931,5.646,6.885,6.584,7.086,6.515,6.492,5.636,5.916,5.103
CHEMBL16293,NAPHTHALENE,1.0,,0,,,,,0,False,3.974,5.051,5.906,5.053,6.013,5.478,4.738,4.557,4.539,5.15,6.004,4.546,5.164,4.857,4.754,4.765
CHEMBL1630563,TBA-354,1.0,,0,,,,,3,False,5.892,6.196,6.155,6.102,6.854,6.05,6.401,5.706,6.158,7.256,6.668,6.096,6.252,4.826,4.765,4.854
CHEMBL1630578,TIRILAZAD,3.0,,0,,,,,8,True,5.827,7.189,6.343,5.882,5.617,5.803,6.492,6.134,7.179,6.519,7.166,6.494,5.824,4.887,5.735,5.197
CHEMBL1630579,MYRTECAINE,2.0,,0,,,,,0,False,4.523,5.543,5.999,5.491,5.268,6.373,5.515,5.821,6.383,5.201,6.087,5.456,5.123,5.194,5.08,4.983
CHEMBL1630842,BILR 355,2.0,het_pyridiniums_A(39),0,,,,,5,True,6.455,5.55,6.293,6.3,6.922,5.902,6.157,5.803,6.761,6.276,6.901,6.43,6.869,5.06,5.172,5.042
CHEMBL1631107,CEFQUINOME,2.0,,0,,,,,5,True,5.986,6.477,6.087,6.27,5.745,6.112,6.328,5.856,6.769,7.351,7.683,6.854,6.339,5.312,5.321,5.026
CHEMBL1631216,BEDEROCIN,2.0,,0,,,,,1,False,5.795,5.78,6.249,5.62,6.038,6.196,5.778,5.883,7.217,6.265,6.379,5.951,5.56,5.322,5.627,4.833
CHEMBL1631221,THIARABINE,1.0,,0,,,,,3,False,4.313,4.947,6.234,5.503,5.365,4.817,5.109,5.919,4.74,5.178,6.963,5.289,6.409,5.566,4.857,5.241
CHEMBL1631540,GSK163090,2.0,,0,,,,,3,False,5.806,7.28,6.185,5.517,5.708,5.553,5.863,5.383,6.879,7.277,5.8,6.4,6.536,4.944,5.218,4.984
CHEMBL1631694,FEXINIDAZOLE,4.0,,0,,,,,1,False,4.801,5.888,6.196,6.0,6.646,5.456,4.629,5.445,5.211,5.837,5.696,5.007,6.132,4.584,5.137,5.09
CHEMBL16332,ZOFENOPRILAT,2.0,,0,,,,,0,False,4.913,5.934,5.895,5.529,6.013,5.431,5.522,5.462,5.606,5.948,5.621,5.696,5.283,5.24,4.96,4.993
CHEMBL1639,ALISKIREN,4.0,,0,,,,,1,False,5.461,6.471,6.005,5.639,6.283,5.953,5.534,5.225,6.9,5.46,6.491,5.677,6.36,5.435,5.455,5.123
CHEMBL163911,DELEQUAMINE,2.0,,0,,,,,0,False,4.811,5.915,5.946,5.185,6.182,5.902,5.368,5.486,6.199,5.586,5.478,5.739,5.426,5.396,4.677,5.109
CHEMBL1641,HYDROCORTISONE PHOSPHORIC ACID,4.0,,0,,,,,3,False,5.575,6.427,6.347,6.469,5.386,6.292,5.883,5.893,6.836,6.075,6.602,5.92,6.284,4.776,4.979,5.264
CHEMBL164349,BUNAPROLAST,2.0,,0,,,,,0,False,4.891,5.145,5.986,5.035,5.867,5.258,5.179,5.241,6.014,5.742,6.406,5.465,5.011,4.7,5.219,4.9
CHEMBL1643880,PUMOSETRAG,2.0,,0,,,,,0,False,5.304,6.409,6.116,5.685,6.002,5.559,5.673,5.188,5.128,6.664,5.901,5.178,5.658,4.889,5.27,5.186
CHEMBL1643895,RAMOSETRON,4.0,,0,,,,,0,False,5.225,5.138,6.056,5.127,6.147,5.776,4.587,4.696,4.937,6.018,5.559,5.214,5.502,4.718,4.677,4.92
CHEMBL1644029,POTASSIUM NITRATE,4.0,,0,,,,,0,False,3.897,4.863,6.067,4.269,5.596,4.966,5.109,4.795,4.764,4.634,5.397,4.386,4.819,4.183,4.424,4.813
CHEMBL1644694,SODIUM BROMIDE,3.0,,0,,,,,0,False,3.729,4.878,6.017,4.772,5.976,4.84,5.228,4.55,4.92,4.579,5.808,4.407,4.755,4.526,4.633,4.852
CHEMBL1645462,AC-480,1.0,,0,,,,,3,False,5.91,5.552,6.198,6.267,5.933,6.394,6.353,5.755,7.125,6.803,7.902,6.087,5.818,5.056,5.057,4.932
CHEMBL1648,ISRADIPINE,4.0,,0,,,,,0,False,5.696,6.295,6.074,5.238,6.326,6.19,5.999,5.532,6.305,6.088,6.596,5.596,5.798,4.948,5.231,5.063
CHEMBL164840,ZOCAINONE,2.0,,0,,,,,0,False,5.494,5.574,5.812,5.758,5.829,5.785,5.139,5.144,6.599,5.835,5.926,5.247,4.913,4.991,4.774,4.702
CHEMBL1649716,OLAQUINDOX,2.0,het_pyridiniums_A(39),0,,,,,0,False,4.87,5.783,5.964,5.064,5.747,5.332,5.13,5.903,4.794,5.581,6.183,4.394,5.409,4.512,4.479,5.032
CHEMBL16498,SJG-136,2.0,,0,,,,,5,True,6.171,6.788,6.348,6.313,6.343,5.926,5.963,5.362,6.926,6.509,7.887,6.933,6.212,4.867,4.814,4.944
CHEMBL1649931,PF-232798,2.0,,0,,,,,4,True,5.566,6.893,6.4,6.034,5.892,6.105,6.162,5.794,6.819,6.079,5.805,7.04,6.339,5.39,5.315,5.073
CHEMBL1650,CORTISONE ACETATE,4.0,steroid_A(2),0,,,,,1,False,5.484,6.171,6.23,5.354,5.917,6.63,5.953,5.963,7.077,6.035,6.791,5.387,5.606,4.915,4.687,5.175
CHEMBL1650559,PLAZOMICIN,4.0,,0,,,,,3,False,6.054,6.507,6.197,5.938,5.821,6.63,6.069,5.774,6.844,6.095,7.013,5.938,6.558,5.241,5.651,5.27
