gene,depmap_mean_gene_effect,depmap_n_cell_lines
MAB21L1,0.04542954487833918,1100.0
MAB21L2,0.06110943606824876,1100.0
MAB21L3,-0.11722738261213403,1100.0
MAB21L4,0.05301294916807333,1100.0
MACC1,-0.041892984108606174,1100.0
MACF1,-0.12901485248821826,1100.0
MACIR,-0.1777046266710562,1100.0
MACO1,-0.1262898844885123,1100.0
MACROD1,-0.030896024989505496,1100.0
MACROD2,0.11865340496386037,1100.0
MACROH2A1,-0.16136965127775893,1100.0
MACROH2A2,-0.16658274123327707,1100.0
MAD1L1,-0.10258088890246576,1100.0
MAD2L1,-1.6684671653581615,1100.0
MAD2L1BP,-0.730478577446635,1100.0
MAD2L2,-0.9320360755653458,1100.0
MADCAM1,-0.025634435277609256,1100.0
MADD,-0.020920873333917563,1100.0
MAEA,-0.3201627743833885,1100.0
MAEL,0.06344900939245983,1100.0
MAF,-0.000539425990733827,1100.0
MAF1,-0.18014251542812523,1100.0
MAFA,0.06223512578415223,1100.0
MAFB,0.17270361728463282,1100.0
MAFF,-0.1913786894057794,1100.0
MAFG,-0.0588834287663392,1100.0
MAFK,-0.10544057273707877,1100.0
MAG,-0.19525373878760466,1100.0
MAGEA1,0.07631697574988076,1100.0
MAGEA10,0.11411282982706727,1100.0
MAGEA11,0.01628695339916494,1100.0
MAGEA12,0.04357265168784918,1100.0
MAGEA4,0.15614069933864583,1100.0
MAGEA6,-0.06889017745388862,975.0
MAGEA8,0.08135751716833893,1100.0
MAGEB1,0.19170985570690044,1100.0
MAGEB10,0.09465187694129823,1100.0
MAGEB16,0.04892945473943794,1100.0
MAGEB17,0.1775484057635751,1100.0
MAGEB18,0.09247484997843677,1100.0
MAGEB2,0.13585253778276424,1100.0
MAGEB3,0.09021680854404625,1100.0
MAGEB4,0.10512477857070197,1100.0
MAGEB5,0.09450648878805633,1100.0
MAGEB6,0.06591856214645091,1100.0
MAGEC1,0.05211314478021607,1098.0
MAGEC2,0.06601387939709727,1100.0
MAGEC3,0.1484734359727783,1100.0
MAGED1,0.03484314651252658,1100.0
MAGED2,0.12206203112691844,1100.0
MAGEE1,0.19887122477244507,1100.0
MAGEE2,0.027209540629319177,1100.0
MAGEF1,-0.03481716612162461,1100.0
MAGEH1,-0.016746645510026126,1100.0
MAGEL2,0.01321191047053029,15.0
MAGI1,-0.08668477572021123,1100.0
MAGI2,0.041606809836311646,1100.0
MAGI3,-0.03966126416374129,1100.0
MAGIX,0.015600175527868803,1100.0
MAGOH,-1.0316853519101297,1100.0
MAGOHB,-0.020599093166784908,1100.0
MAGT1,-0.12119965587429807,1100.0
MAIP1,-0.08562758634295403,1100.0
MAJIN,-0.08332555115562286,1100.0
MAK,0.0034417131100598474,1100.0
MAK16,-1.8138398363516652,1100.0
MAL,-0.11058323300689372,1100.0
MAL2,0.21424691688609288,15.0
MALL,-0.22564754132315132,1100.0
MALRD1,-0.3357353851944401,15.0
MALSU1,-0.02781260596476699,1100.0
MALT1,0.04874891483437545,1100.0
MAMDC2,-0.08691787799867941,1100.0
MAMDC4,0.01775764744593282,1100.0
MAML1,-0.016420177657988023,1100.0
MAML2,0.0032425940598068102,1100.0
MAML3,0.02871898440951923,1100.0
MAMLD1,0.11608381754141651,1100.0
MAMSTR,0.03577874823229357,1100.0
MAN1A1,0.06319738401931034,1100.0
MAN1A2,-0.0263954314918275,1100.0
MAN1B1,0.06681479328734781,1100.0
MAN1C1,-0.07865139212925967,1100.0
MAN2A1,0.055509143234688994,1100.0
MAN2A2,0.08001086386834796,1100.0
MAN2B1,-0.1149291277052419,1100.0
MAN2B2,0.043462804603252844,1100.0
MAN2C1,-0.14516600964660858,1100.0
MANBA,0.07513985713852403,1100.0
MANBAL,-0.0984703067622271,1100.0
MANEA,0.11887936646094183,1100.0
MANEAL,-0.08864843847718547,1100.0
MANF,-0.4003173027348062,1100.0
MANSC1,-0.011887068560508206,1100.0
MANSC4,-0.07590840089557627,1100.0
MAOA,0.1100930789351915,1100.0
MAOB,0.008355672535003843,1100.0
MAP10,-0.08896598056524636,1100.0
MAP1A,-0.1002831256044977,1100.0
MAP1B,-0.09390799502923763,1100.0
MAP1LC3A,-0.11518097156611327,1100.0
MAP1LC3B,-0.2944205406995101,977.0
MAP1LC3B2,-0.0837528619230729,1098.0
MAP1LC3C,0.029321114590924433,1100.0
MAP1S,0.021592558842309255,1100.0
MAP2,0.06047549073831701,1100.0
MAP2K1,-0.18218767136003103,1100.0
MAP2K2,-0.1691508140514175,1100.0
MAP2K3,-0.012772356850059655,1100.0
MAP2K4,0.0878679548134879,1100.0
MAP2K5,-0.038940808786122556,1100.0
MAP2K6,-0.029081634052766838,1100.0
MAP2K7,-0.16958973251316212,1100.0
MAP3K1,-0.1372301275440048,1100.0
MAP3K10,-0.08129176807331065,1100.0
MAP3K11,-0.3234316647822967,1100.0
MAP3K12,-0.12372827008117711,1100.0
MAP3K13,-0.006184755292023096,1100.0
MAP3K14,-0.956938462624266,15.0
MAP3K15,-0.3918407193722321,15.0
MAP3K19,-0.0037704411247008306,1100.0
MAP3K2,-0.1470654030729536,1100.0
MAP3K20,-0.01410530773316402,1100.0
MAP3K21,-0.004182637761515255,1100.0
MAP3K3,-0.16530720263517493,1100.0
MAP3K4,-0.04386950619722277,1100.0
MAP3K5,0.04900897833709723,1100.0
MAP3K6,-0.08033483131602923,1100.0
MAP3K7,-0.24282303089610127,1100.0
MAP3K7CL,-0.019575426878829696,1100.0
MAP3K8,-0.002502362235345397,1100.0
MAP3K9,0.10867271754510405,1100.0
MAP4,-0.020213751412803127,1100.0
MAP4K1,0.03378698479125594,1100.0
MAP4K2,-0.18587071051895504,1100.0
MAP4K3,0.027462470964944027,1100.0
MAP4K4,-0.03283347942440128,1100.0
MAP4K5,-0.4007452232170942,15.0
MAP6,-0.10995481032994288,1100.0
MAP6D1,-0.05393354078378876,1100.0
MAP7,-0.1463911383603978,1100.0
MAP7D1,-0.12333061173906854,1100.0
MAP7D2,0.06087401862551479,1100.0
MAP7D3,-0.06198639153846017,1100.0
MAP9,0.1032498836314251,1100.0
MAPK1,-0.2020799684189125,1100.0
MAPK10,0.07074997447290891,1100.0
MAPK11,0.013930822600616226,1100.0
MAPK12,0.04649373622218505,1100.0
MAPK13,-0.041118290144391466,1100.0
MAPK14,-0.22281721827672923,1100.0
MAPK15,-0.20423743335454903,1100.0
MAPK1IP1L,-0.18300362470404094,1100.0
MAPK3,-0.10311911423702289,1100.0
MAPK4,0.15745604093761384,1100.0
MAPK6,-0.14291515594056856,1100.0
MAPK7,0.01875115659132777,1100.0
MAPK8,0.1005558821492225,1100.0
MAPK8IP1,0.08841217702322668,1100.0
MAPK8IP2,-0.12363603522835721,15.0
MAPK8IP3,-0.09652350308945902,1100.0
MAPK9,0.11048482510836828,1100.0
MAPKAP1,-0.33760753208310257,1100.0
MAPKAPK2,-0.09009398906714079,1100.0
MAPKAPK3,0.06561346293537595,1100.0
MAPKAPK5,-0.20988288519523746,1100.0
MAPKBP1,-0.10663751189812813,1100.0
MAPRE1,-0.20197246233154942,1100.0
MAPRE2,-0.04494789309831535,1100.0
MAPRE3,-0.010251092141747131,1100.0
MAPT,-0.03049636575049758,1100.0
MARCHF1,-0.01716399392506409,977.0
MARCHF10,-0.09015607302111994,977.0
MARCHF11,-0.006704169531470718,977.0
MARCHF2,-0.020617748272167856,977.0
MARCHF3,-0.08243411219899242,977.0
MARCHF4,-0.177372289886637,977.0
MARCHF5,-0.4480614684937705,977.0
MARCHF6,-0.2297602671208094,977.0
MARCHF7,-0.05471592193290933,977.0
MARCHF8,-0.07947752784572092,977.0
MARCHF9,-0.400474937230613,977.0
MARCKS,-0.017720017580850417,1100.0
MARCKSL1,-0.10972451123201842,1100.0
MARCO,-0.014527478884623397,1100.0
MARCOL,0.007001538817732148,15.0
MARF1,-0.16931180468823986,1100.0
MARK1,-0.08828713877101459,1100.0
MARK2,-0.35626227853684955,1100.0
MARK3,0.010558789839991445,1100.0
MARK4,-0.05205137177653158,1100.0
MARS1,-1.6904754253597458,1100.0
MARS2,-0.8901327664332395,1100.0
MARVELD2,0.004776553695300171,1100.0
MARVELD3,-0.142918591836207,1100.0
MAS1,0.1529781850919557,1100.0
MAS1L,0.10753363022569588,1100.0
MASP1,0.02982592829928631,1100.0
MASP2,0.02484027266367958,1100.0
MAST1,-0.23788450170104083,1100.0
MAST2,-0.3172729754307766,1100.0
MAST3,-0.024558624384448308,1100.0
MAST4,-0.08047260538950964,1100.0
MASTL,-1.2653572990025843,1100.0
MAT1A,-0.03499665543790468,1100.0
MAT2A,-1.731978925633547,1100.0
MAT2B,0.09776082577836756,1100.0
MATCAP1,-0.09427020943083816,1100.0
MATCAP2,-0.019982384076075315,1100.0
MATK,-0.0640438683304849,1100.0
MATN1,-0.07865677155613396,1100.0
MATN2,0.11475646437328878,1100.0
MATN3,0.010402891890778311,1100.0
MATN4,-0.07052553861861378,1100.0
MATR3,-0.3223042939613476,1100.0
MAU2,-0.4705158826587133,1100.0
MAVS,0.04580137684098717,1100.0
MAX,-0.8716497423601384,1100.0
MAZ,-0.010662981931681565,1100.0
MB,-0.01384660385466785,1100.0
MB21D2,-0.028126115945664592,1100.0
MBD1,0.030376796951195165,1100.0
MBD2,-0.08269576080818002,1100.0
MBD3,-0.06946698247581057,1100.0
MBD3L1,0.08787516481997885,1100.0
MBD4,-0.1022785896998397,1100.0
MBD5,0.05985106412928059,1100.0
MBD6,-0.07421114842733025,1100.0
MBIP,-0.0737331604971344,1100.0
MBL2,0.12369525146270155,1100.0
MBLAC1,-0.15279187958956128,1100.0
MBLAC2,0.008296175050235268,1100.0
MBNL1,-0.23206034242294074,1100.0
MBNL2,0.055206658496534985,1100.0
MBNL3,0.12890027493370534,1100.0
MBOAT1,-0.05263805001622255,1100.0
MBOAT2,0.12951798636348627,1100.0
MBOAT4,0.06557206299028466,1100.0
MBOAT7,0.06794783707559376,1100.0
MBP,0.19240517332778181,1100.0
MBTD1,-0.44854131665804853,1100.0
MBTPS1,-0.5496455383871184,1100.0
MBTPS2,-0.49074738325896344,1100.0
MC1R,0.06315278677300099,1100.0
MC2R,0.10040604695597401,1100.0
MC3R,0.10586273664570602,1100.0
MC4R,0.08660826086981298,1100.0
MC5R,0.07575453590648351,1100.0
MCAM,-0.00019746510589607624,1100.0
MCAT,-0.2051391584397019,1100.0
MCC,0.14733161636338432,1100.0
MCCC1,0.007958914013754348,1100.0
MCCC2,-0.02605072380358804,1100.0
MCCD1,-0.2529687717399963,1100.0
MCEE,-0.09767156382323508,1100.0
MCEMP1,0.06491074193208357,1100.0
MCF2,0.07904556617178528,1100.0
MCF2L,-0.13205952511191243,1100.0
MCF2L2,-0.017854833766912912,1100.0
MCFD2,-0.014682196947751164,1100.0
MCHR1,-0.00929838833817381,1100.0
MCHR2,0.28782278556025004,1100.0
MCIDAS,-0.2144953842994319,1100.0
MCL1,-0.6734870928837721,1100.0
MCM10,-0.6507207895796265,1100.0
MCM2,-1.7244544655059495,1100.0
MCM3,-1.0159683178737906,1100.0
MCM3AP,-1.2671532231009845,1100.0
MCM4,-1.242446729332048,1100.0
MCM5,-1.406494852904012,1100.0
MCM6,-1.135265409937376,1100.0
MCM7,-1.8937458583626063,1100.0
MCM8,-0.057708784946931685,1100.0
MCM9,-0.11718852469055543,1100.0
MCMBP,-0.4506081589402974,1100.0
MCMDC2,0.004011247859523643,1100.0
MCOLN1,0.02245810677812582,1100.0
MCOLN2,-0.004939828794305438,1100.0
MCOLN3,0.04057725978784517,1100.0
MCPH1,-0.21173256318597236,1100.0
MCRIP1,-0.1404586069093146,1100.0
MCRIP2,-0.09304353028502232,1100.0
MCRS1,-0.8088258685197441,1100.0
MCTP1,-0.17071000831491892,1100.0
MCTP2,0.032948828097121206,1100.0
MCTS1,-0.053153762667097364,1100.0
MCU,-0.07683392822989096,1100.0
MCUB,0.17628706917698717,1100.0
MCUR1,0.03197841497477016,1100.0
MDC1,-0.15250320514249766,1100.0
MDFI,0.1412477342686236,1100.0
MDFIC,0.11697223113219898,1100.0
MDFIC2,-0.20535066480931227,15.0
MDGA1,-0.040454905514985366,1100.0
MDGA2,-0.007563320914539991,1100.0
MDH1,-0.02494207883082564,1100.0
MDH1B,0.014227461002495664,1100.0
MDH2,-0.1399123791553782,1100.0
MDK,-0.15955537867134653,1100.0
MDM1,-0.032709859408438874,1100.0
MDM2,-0.6560317422147611,1100.0
MDM4,-0.26657213678476466,1100.0
MDN1,-1.4324271114739222,1100.0
MDP1,-0.020287801098163753,1100.0
ME1,-0.13931401414922592,1100.0
ME2,-0.014841281171809752,1100.0
ME3,-0.015118318904005537,1100.0
MEA1,-0.06618525129990571,1100.0
MEAF6,-0.4247812568668774,1100.0
MEAK7,-0.04292455176284708,1100.0
MECOM,0.012645103451946495,1100.0
MECP2,0.05477835996335531,1100.0
MECR,-0.17480111580812602,1100.0
MED1,-0.7055456135331408,1100.0
MED10,-0.5144194906914498,1100.0
MED11,-1.9274195245156711,1100.0
MED12,-0.5556411633039037,1100.0
MED12L,0.277204596863326,1100.0
MED13,-0.01893838438538383,1100.0
MED13L,-0.22004195030958493,1100.0
MED14,-1.402714670281535,1100.0
MED15,-0.2508090410008032,1100.0
MED16,-0.13763943034620732,1100.0
MED17,-1.0634660098690183,1100.0
MED18,-0.9689681973642912,1100.0
MED19,-0.4983693617688422,1100.0
MED20,-1.2902316616946135,1100.0
MED21,-0.8397276894775443,1100.0
MED22,-1.2559527802750197,1100.0
MED23,-0.25166200382988013,1100.0
MED24,-0.4647926011035883,1100.0
MED25,-0.25521099936090286,1100.0
MED26,-0.8128809029278844,1100.0
MED27,-1.0401877982981125,1100.0
MED28,-1.2374884320652888,1100.0
MED29,-0.8531762439385685,1100.0
MED30,-1.8821932244389965,1100.0
MED31,-1.3561049887435284,1100.0
MED4,-1.2968123219023504,1100.0
MED6,-1.657640836043689,1100.0
MED7,-0.7627940338045599,1100.0
MED8,-0.9008578748026194,1100.0
MED9,-0.7122213607522286,1100.0
MEDAG,0.034073572673192325,1100.0
MEF2A,0.08249348857511465,1100.0
MEF2B,-0.15382620659450089,1100.0
MEF2C,-0.002748786622748994,1100.0
MEF2D,-0.09877107702112377,1100.0
MEFV,-0.0070024472968045655,1100.0
MEGF10,-0.0005351125551460997,1100.0
MEGF11,-0.024844725953203584,1100.0
MEGF6,0.06877545327391531,1100.0
MEGF8,0.0546616336650568,1100.0
MEGF9,0.03495195885444104,1100.0
MEI1,0.03521950887678736,1100.0
MEI4,0.1472464464029068,1100.0
MEIG1,0.15282985047416453,1100.0
MEIKIN,0.032506631165410076,15.0
MEIOB,-0.10450747319944807,1100.0
MEIOC,-0.3554511734813647,1100.0
MEIOSIN,-0.18592485740037662,15.0
MEIS1,-0.1518154293763701,1100.0
MEIS2,0.07568112418635292,1100.0
MEIS3,-0.11501698630448028,1100.0
MELK,-0.10590926125866669,1100.0
MELTF,0.1376484577438716,1100.0
MEMO1,-0.3150236003822085,1100.0
MEN1,-0.33783994638848497,1100.0
MEOX1,-0.04987092924665401,1100.0
MEOX2,0.042638578032669024,1100.0
MEP1A,-0.020231171103376785,1100.0
MEP1B,-0.00478281265599993,1100.0
MEPCE,-1.1449059908867822,1100.0
MEPE,-0.11769341611936016,1100.0
MERTK,-0.08049361128182217,1100.0
MESD,-0.2108872045642412,1100.0
MESP1,-0.0005526127745167732,1100.0
MESP2,-0.00781388371832252,1100.0
MEST,-0.021896390869362882,1100.0
MET,-0.12128248184710977,1100.0
METAP1,-0.6741192174087319,1100.0
METAP1D,-0.10433306124556656,1100.0
METAP2,-0.6690613598916187,1100.0
METRN,-0.045455561579052846,1100.0
METRNL,-0.02745944252623382,1100.0
METTL1,-0.5479621737865348,1100.0
METTL13,-0.0796514195374841,1100.0
METTL14,-0.6783203201490507,1100.0
METTL15,-0.353311762194926,1100.0
METTL16,-1.1387031195018227,1100.0
METTL17,-0.5913741251741574,1100.0
METTL18,0.18062269294294625,1100.0
METTL21A,0.024830370542164113,1100.0
METTL21C,0.05939561771158513,1100.0
METTL22,0.1107440274823292,1100.0
METTL23,-0.1788797422429629,1100.0
METTL24,0.04771457749581232,1100.0
METTL25,-0.10642820611808888,1100.0
METTL25B,-0.057174327636751114,1100.0
METTL26,-0.09131006717988072,1100.0
METTL27,-0.11573080215749099,1100.0
METTL2A,-0.14037167363265737,975.0
METTL2B,-0.11451646110972909,975.0
METTL3,-0.6051390781909739,1100.0
METTL4,0.09524210816847399,1100.0
METTL5,-0.2229803361608536,1100.0
METTL6,0.09113669215514673,1100.0
METTL7A,-0.2897544685171702,1100.0
METTL7B,-0.015568539647131355,1100.0
METTL8,-0.09352265880564913,977.0
METTL9,0.06936949644798139,1100.0
MEX3A,-0.25175154519374937,1100.0
MEX3B,-0.09176671269442002,1100.0
MEX3C,0.05880570454386302,1100.0
MEX3D,0.06869982915809185,1100.0
MFAP1,-1.7090529444212361,1100.0
MFAP2,-0.022954148412078358,1100.0
MFAP3,0.10049406704072485,1100.0
MFAP3L,0.0981319190569419,1100.0
MFAP4,-0.05710258248003961,1100.0
MFAP5,-0.060842362998957844,1100.0
MFF,-0.009942680222988717,1100.0
MFGE8,0.07032959098052564,1100.0
MFHAS1,0.07129263524593868,1100.0
MFN1,-0.06830552241243276,1100.0
MFN2,-0.7714096336394747,1100.0
MFNG,-0.10372405535538805,1100.0
MFRP,-0.020056328024263416,1100.0
MFSD1,-0.12578434102418962,1100.0
MFSD10,0.027900827058661478,1100.0
MFSD11,-0.16306120680019096,1100.0
MFSD12,0.10196169894461184,1100.0
MFSD13A,0.07654991035406807,1100.0
MFSD14A,-0.08397698233834174,1100.0
MFSD14B,-0.035599582717516974,1100.0
MFSD2A,-0.07448510870909002,1100.0
MFSD2B,0.03786543200709855,1100.0
MFSD3,-0.11020088278373691,1100.0
MFSD4A,0.0078042959405577655,1100.0
MFSD4B,0.0025487453411731412,1100.0
MFSD5,0.004837575860626089,1100.0
MFSD6,-0.0457772804324566,1100.0
MFSD6L,0.01197506888082911,1100.0
MFSD8,-0.006616468482834845,1100.0
MFSD9,-0.006482604276177107,1100.0
MGA,-0.22950140909415748,1100.0
MGAM,0.04971821007377023,1100.0
MGAM2,-0.2086332744941921,15.0
MGARP,-0.008617289010804455,1100.0
MGAT1,-0.22122882471284377,1100.0
MGAT2,-0.22276533669052667,1100.0
MGAT3,-0.01979393875951546,1100.0
MGAT4A,-0.13882368978635248,1100.0
MGAT4B,-0.03882450568280454,1100.0
MGAT4C,0.06205711504221086,1100.0
MGAT4D,0.15311208822924557,1100.0
MGAT5,-0.0027307566427666858,1100.0
MGAT5B,-0.0765827021471175,1100.0
MGLL,-0.05447655403576257,1100.0
MGME1,-0.01706272247559669,1100.0
MGMT,0.11941606621318647,1100.0
MGP,0.12713214276684376,1100.0
MGRN1,0.04606982757813262,1100.0
MGST1,0.2375022436479436,1100.0
MGST2,-0.019837886611429843,1100.0
MGST3,-0.02423593266100877,1100.0
MIA,0.10271649661658966,1100.0
MIA2,-0.046360160180105914,1100.0
MIA3,0.05132906252837198,1100.0
MIB1,-0.3490299280375271,1100.0
MIB2,-0.09589955905647721,1100.0
MICA,0.06238135541906866,1100.0
MICAL1,-0.0005014902702454242,1100.0
MICAL2,0.006275461745526319,1100.0
MICAL3,-0.05674080671714605,1100.0
MICALL1,-0.1759694442574184,1100.0
MICALL2,0.042060462830310424,1100.0
MICB,-0.1491071875371634,1100.0
MICOS10,-0.4272747315819906,1100.0
MICOS13,-0.2518597729313575,1100.0
MICU1,-0.07456203959417201,1100.0
MICU2,-0.034744181299792884,1100.0
MICU3,0.05951933181078888,1100.0
MID1,0.058730385701885164,1100.0
MID1IP1,0.16059700005261732,1100.0
MID2,-0.08199223741804897,1100.0
MIDEAS,-0.0803891840493315,1100.0
MIDN,-0.041437781036424856,1100.0
MIEF1,-0.13864088249467688,1100.0
MIEF2,-0.01124212298870324,1100.0
MIEN1,-0.1889970845680437,1100.0
MIER1,-0.030359920026352172,1100.0
MIER2,-0.027223101738667373,1100.0
MIER3,-0.04482566325211758,1100.0
MIF,-0.06451080658157993,1100.0
MIF4GD,-0.11815016180125221,1100.0
MIGA1,0.012392922868730007,1100.0
MIGA2,-0.0803853955464118,1100.0
MIIP,-0.1945452269261157,1100.0
MILR1,-0.5064711560091517,15.0
MINAR1,-0.03141210896602031,1100.0
MINAR2,0.04384254734160977,1100.0
MINDY1,-0.1657124699722457,1100.0
MINDY2,-0.2564912271740333,1100.0
MINDY3,0.07587731423631985,1100.0
MINDY4,0.04406002399311022,1100.0
MINDY4B,-0.19112074482393945,15.0
MINK1,0.04679039164990661,1100.0
MINPP1,-0.07170346743186114,1100.0
MIOS,-0.4042252291579675,1100.0
MIOX,0.0865309249048468,1100.0
MIP,-0.20738061282275042,1100.0
MIPEP,-0.4001541915420245,1100.0
MIPOL1,-0.05516749660258666,1100.0
MIS12,-1.0454403853330774,1100.0
MIS18A,-0.7864324390064689,1100.0
MIS18BP1,-0.9206855314245646,1100.0
MISFA,-0.07912452907107509,15.0
MISP,0.08450289731744218,1100.0
MISP3,-0.2696069127608914,15.0
MITD1,-0.10271572894899937,1100.0
MITF,-0.13603096009862717,1100.0
MIX23,-0.3890621423025166,1100.0
MIXL1,-0.14036676019464464,1100.0
MKI67,-0.19531292602164593,1100.0
MKKS,0.011221691034686855,1100.0
MKLN1,-0.0717620323364586,1100.0
MKNK1,-0.0556118063316242,1100.0
MKNK2,0.10220019738135397,1100.0
MKRN1,-0.29343029979565505,1100.0
MKRN2,-0.03723317861209356,1100.0
MKRN2OS,0.10338361151770738,1100.0
MKRN3,-0.018717755053896508,1100.0
MKS1,-0.09598172436502765,1100.0
MKX,0.11161257713551358,1100.0
MLANA,0.052336069251185106,1100.0
MLC1,0.013523078104119192,1100.0
MLEC,-0.0325310594287216,1100.0
MLF1,0.04829115834290642,1100.0
MLF2,0.015618336736836692,1100.0
MLH1,-0.10253347321732828,1100.0
MLH3,-0.12053692803586183,1100.0
MLIP,-0.005758532031579677,1100.0
MLKL,0.01429758598715513,1100.0
MLLT1,0.005219873482022851,1100.0
MLLT10,0.06424631462965744,1100.0
MLLT11,-0.10994122522049804,1100.0
MLLT3,-0.03589360096915327,1100.0
MLLT6,-0.11882880308359522,1100.0
MLN,-0.03549848211360789,1100.0
MLNR,0.12553110574223994,1100.0
MLPH,0.14103308705396914,1100.0
MLST8,-0.6213332355636527,1100.0
MLX,-0.22806774787244585,1100.0
MLXIP,-0.22581961419362667,15.0
MLXIPL,-0.06875262207987182,1100.0
MLYCD,0.027734423303091952,1100.0
MMAA,-0.0205544461184632,1100.0
MMAB,0.01881746596348533,1100.0
MMACHC,-0.11389399722257569,1100.0
MMADHC,-0.06443390289657099,1100.0
MMD,0.011642960932191542,1100.0
MMD2,0.10623721959641125,1100.0
MME,-0.019326338511132378,1100.0
MMEL1,-0.0913536321623618,1100.0
MMGT1,-0.352215188979965,1100.0
MMP1,0.11080358128571283,1100.0
MMP10,-0.013465644971235147,1100.0
MMP11,0.0464022701934857,1100.0
MMP12,0.006239962408071479,15.0
MMP13,-0.02518084617681032,1100.0
MMP14,0.15949148465148225,1100.0
MMP15,-0.03946715966030358,1100.0
MMP16,-0.060804532357036915,1100.0
MMP17,-0.07741130843103723,1100.0
MMP19,-0.05846916542409953,1100.0
MMP2,0.22218820989803614,1100.0
MMP20,-0.0005290581859149501,1100.0
MMP21,-0.10201152893216729,1100.0
MMP23B,-0.1778070442879255,1100.0
MMP24,-0.13900817637103854,1100.0
MMP24OS,-0.17998395216722593,15.0
MMP25,0.13026585989735084,1100.0
MMP26,0.18537005862687608,1100.0
MMP27,0.02205667086227649,1100.0
MMP28,-0.09915922419038109,1100.0
MMP3,0.08663962443127203,1100.0
MMP7,-0.0032606057001552217,1100.0
MMP8,-0.08730796001181829,1100.0
MMP9,0.021584087762927764,1100.0
MMRN1,0.08026224907507014,1100.0
MMRN2,0.020264524762042317,1100.0
MMS19,-0.7535152279954405,1100.0
MMS22L,-1.5119953610979149,1100.0
MMUT,-0.05431788320733711,1100.0
MN1,-0.011089644333046208,1100.0
MNAT1,-0.5814306259232173,1100.0
MND1,0.19795236852235282,1100.0
MNDA,-0.060705488312182816,1100.0
MNS1,-0.01518726826539606,1100.0
MNT,-0.02317769327846651,1100.0
MNX1,0.05010571490769841,1100.0
MOAP1,0.06752214340691547,1100.0
MOB1A,0.003657347870478794,1100.0
MOB1B,0.07863565663816752,1100.0
MOB2,0.03498311089709552,1100.0
MOB3A,0.00348578581372006,1100.0
MOB3B,-0.014818979567711844,1100.0
MOB3C,0.004634682271020208,1100.0
MOB4,-0.5936653097896433,1100.0
MOBP,0.04046460061432389,1100.0
MOCOS,0.0021046617699628733,1100.0
MOCS1,-0.019416803318248594,324.0
MOCS2,-0.11117861008965853,1100.0
MOCS3,-0.7358134033932987,1100.0
MOG,-0.14552859747940028,1100.0
MOGAT1,0.061394600397000586,1100.0
MOGAT2,0.01648152207294829,1100.0
MOGAT3,-0.097270008290666,1100.0
MOGS,-0.2468147446050556,1100.0
MOK,-0.1826392905167093,1100.0
MON1A,-0.13245934749100935,324.0
MON1B,0.07433267812372044,1100.0
MON2,-0.18666033995150957,1100.0
MORC1,-0.008988391935963671,1100.0
MORC2,-0.1777540812319716,1100.0
MORC3,-0.07235529607879364,1100.0
MORC4,0.06225290186491492,1100.0
MORF4L1,-0.09508019880110366,1100.0
MORF4L2,-0.008170729028094317,1100.0
MORN1,-0.15301589979628957,1100.0
MORN2,0.019243115064149968,1100.0
MORN3,0.09086915321602318,1100.0
MORN4,-0.04249460922742112,1100.0
MORN5,-0.03144530790248799,1100.0
MOS,-0.15596067309087697,1100.0
MOSMO,0.0408161381794212,1100.0
MOSPD1,0.010148283104774508,1100.0
MOSPD2,0.10943468264324709,1100.0
MOSPD3,-0.026418536748379778,1100.0
MOV10,-0.10081924232049629,1100.0
MOV10L1,0.001154828013833421,1100.0
MOXD1,0.05414251431311491,1100.0
MPC1,0.2359775011195988,1100.0
MPC1L,-0.2170260843839356,15.0
MPC2,-0.02709240384663864,1100.0
MPDU1,-0.07036456891179013,1100.0
MPDZ,0.13199913663908494,1100.0
MPEG1,-0.06412223016796953,1100.0
MPG,0.017986443880698196,1100.0
MPHOSPH10,-1.1207731055780161,1100.0
MPHOSPH6,-0.24207594970512916,1100.0
