gene,uniprot,protein_name,ensembl_gene,surface_evidence,cspa_confirmed,topology,topology_class,n_tm,ecd_length,max_ecd_segment,cyto_length,has_signal_peptide,accessible_sites,almen_class,uniprot_subcellular,ml_score,loc_pass,loc_reason,ecd_pass,ecd_reason,antibody_accessible,exclusion_reason,accessibility_score,surface_confirmation,ot_symbol,ab_tractability_bucket,ab_druggability,ot_surface_localisation,ot_locations,ot_is_essential,ot_n_drugs,ot_drugs,ot_max_clinical_stage,depmap_mean_gene_effect,rna_risk,rna_max_ntpm,rna_worst_tissue,safety_rna,protein_risk,protein_worst_tissue,level_score,safety_protein,n_normal_tissues_medium_high,safety_source,safety_score,safety_is_default,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
GPR20,Q99678,G-protein coupled receptor 20,ENSG00000204882;ENSG00000275181,experimental,False,NC:1-50;TM:51-74;CY:75-87;TM:88-107;NC:108-126;TM:127-147;CY:148-166;TM:167-190;NC:191-196;TM:197-219;CY:220-238;TM:239-258;NC:259-276;TM:277-300;CY:301-358,multi-pass (7 TM),7,93,50,109,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9735,True,,True,,True,,0.23666666666666666,experimental (CSPA/GPI),,not in Open Targets,0.3,,,,,,,-0.13306508657667232,0.17160580642557707,4.1,small intestine,0.8283941935744229,,,,,,RNA only,0.8283941935744229,False,0.001852854998,0.0018917448130689,0.0512670509999999,0.004197479356,0.0126177124,0.063161362966,-0.921242540397842,0.8476893411762848,5,0,0.0
IL18RAP,O95256,Interleukin-18 receptor accessory protein,ENSG00000115607,machine_learning,False,SP:1-14;NC:15-358;TM:359-382;CY:383-599,type I,1,344,344,217,True,17.0,Receptors,Membrane (Single-pass type I membrane protein),0.9002,True,,True,,True,,0.7566666666666666,Open Targets confirmed,IL18RAP,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type I membrane protein,False,1.0,IBOCTADEKIN,APPROVAL,-0.07075096563632807,0.9,101.8,bone marrow,0.09999999999999998,0.5940000000000001,Bone marrow,0.66,0.4059999999999999,4.0,protein+RNA (min),0.09999999999999998,False,0.00938283758,0.0018737397430596,0.0012371231199999,0.2865197,0.00754445028,0.2865197,-2.2042922039077384,1.001385883590705,5,0,0.0
NRXN1,Q9ULB1,Neurexin-1,ENSG00000179915,machine_learning,False,SP:1-25;NC:26-1401;TM:1402-1423;CY:1424-1477,type I,1,1376,1376,54,True,26.0,Receptors,"Cell junction, synapse;Cell membrane (Single-pass type I membrane protein)",0.8164,True,,True,,True,,1.0,Open Targets confirmed,NRXN1,GO CC high conf,0.65,True,uniprot:Presynaptic cell membrane ; Single-pass type I membrane protein; HPA_main:Plasma membrane; HPA_additional:Nucleoli; HPA_additional:Nucleoplasm,False,0.0,,,-0.06550814296038159,0.8938836088097576,75.9,cerebral cortex,0.10611639119024241,,,,,,RNA only,0.10611639119024241,False,0.011866482008,0.0018438588815417,0.00825296892,0.0005400681293999,0.0030399296392,0.0083537503293999,0.0554643972316169,0.1416856293772049,5,0,0.0
RAET1L,Q5VY80,Retinoic acid early transcript 1L protein,ENSG00000155918,experimental,False,SP:1-27;NC:28-246,no TM (GPI/peripheral),0,219,219,0,True,6.0,Miscellaneous,"Cell membrane (Lipid-anchor, GPI-anchor)",0.6108,True,,True,,True,,0.4975,experimental (CSPA/GPI),RAET1L,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Lipid-anchor, GPI-anchor; uniprot:Endoplasmic reticulum; HPA_main:Plasma membrane; HPA_main:Vesicles",False,0.0,,,-0.13287697023673783,0.5410563695191641,45.6,esophagus,0.45894363048083586,,,,,,RNA only,0.45894363048083586,False,0.00123873518,0.0018385221525381,0.00012331306,0.000302638988,0.0007750094,0.001013070782,0.006798809023241,0.0543576102449615,5,0,0.0
GRIA1,P42261,Glutamate receptor 1,ENSG00000155511,machine_learning,False,SP:1-18;NC:19-536;TM:537-557;CY:558-584;IM:585-600;IM:601-603;CY:604-609;TM:610-630;NC:631-805;TM:806-826;CY:827-906,multi-pass (3 TM),3,693,518,113,True,25.0,Transporters,"Cell junction, synapse, postsynaptic cell membrane (Multi-pass membrane protein);Cell junction, synapse, postsynaptic cell membrane, postsynaptic density;Cell membrane (Multi-pass membrane protein);Cell projection, dendrite;Cell projection, dendritic spine;Endoplasmic reticulum membrane (Multi-pass membrane protein)",0.8822,True,,True,,True,,0.7966666666666666,Open Targets confirmed,GRIA1,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Endoplasmic reticulum membrane ; Multi-pass membrane protein; uniprot:Postsynaptic cell membrane ; Multi-pass membrane protein; uniprot:Postsynaptic density membrane ; Multi-pass membrane protein; uniprot:Cell projection, dendrite; uniprot:Cell projection, dendritic spine",False,14.0,SELURAMPANEL; TALAMPANEL; TEZAMPANEL; ZONAMPANEL; MIBAMPATOR; CX1739,PHASE_2,-0.0716491042089457,0.8278624928592123,54.8,hippocampal formation,0.17213750714078768,0.627,Cerebellum,0.66,0.373,1.0,protein+RNA (min),0.17213750714078768,False,0.0139040964419999,0.0018276097289991,0.0246701788,6.0487424000000005e-05,0.0739877667799999,0.092139666636,-0.7525999085077315,1.483217919599357,5,0,0.0
CRLF2,Q9HC73,Cytokine receptor-like factor 2,ENSG00000205755,experimental,True,SP:1-27;NC:28-231;TM:232-252;CY:253-371,type I,1,204,204,119,True,15.0,Unclassified,Cell membrane (Single-pass type I membrane protein);Secreted,0.8671,True,,True,,True,,0.6200000000000001,experimental (CSPA/GPI),CRLF2,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single- pass type I membrane protein; uniprot:Secreted; HPA_main:Plasma membrane,False,0.0,,,-0.2784548109864807,0.19369517923685506,1.7,bone marrow,0.8063048207631449,,,,,,RNA only,0.8063048207631449,False,0.00247780168,0.0018265010194181,0.0004022516,0.0150528870199999,0.00066716958,0.0150528870199999,-0.2646191805305512,0.4178576975967001,5,0,0.0
PTGDR,Q13258,Prostaglandin D2 receptor,ENSG00000168229,machine_learning,False,NC:1-19;TM:20-41;CY:42-60;TM:61-85;NC:86-105;TM:106-128;CY:129-147;TM:148-170;NC:171-198;TM:199-221;CY:222-263;TM:264-286;NC:287-307;TM:308-333;CY:334-359,multi-pass (7 TM),7,88,28,106,False,4.0,Receptors,Cell membrane (Multi-pass membrane protein),0.7186,True,,True,,True,,0.22833333333333333,Open Targets confirmed,PTGDR,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Cytosol; HPA_main:Plasma membrane,False,3.0,LAROPIPRANT; VIDUPIPRANT; ASAPIPRANT,PHASE_2,0.003523533692431659,0.2997431169465613,7.4,rectum,0.7002568830534387,0.7,Colon,1.0,0.30000000000000004,6.0,protein+RNA (min),0.30000000000000004,False,0.0079414604799999,0.00182609419619,0.0761664706,0.327072188,0.0006047464,0.327072188,-2.3032477947845624,0.8046866808051,5,0,0.0
FCRL3,Q96P31,Fc receptor-like protein 3,ENSG00000160856,experimental,True,SP:1-17;NC:18-572;TM:573-596;CY:597-734,type I,1,555,555,138,True,15.0,Receptors,Cell membrane (Single-pass type I membrane protein),0.9309,True,,True,,True,,0.9125000000000001,experimental (CSPA/GPI),FCRL3,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Cell projection, microvillus membrane",False,0.0,,,-0.053798916559435174,0.39233416571179125,46.2,spleen,0.6076658342882088,0.29700000000000004,Bone marrow,0.33,0.703,0.0,protein+RNA (min),0.6076658342882088,False,0.005560991796,0.0018210675002284,0.00054774676,0.2871071659999999,0.0197027219,0.2871071659999999,-2.21221480510422,0.9538258039935305,5,0,0.0
SEZ6,Q53EL9,Seizure protein 6 homolog,ENSG00000063015,machine_learning,False,SP:1-19;NC:20-924;TM:925-948;CY:949-994,type I,1,905,905,46,True,26.0,Unclassified,Cell membrane (Single-pass type I membrane protein),0.9741,True,,True,,True,,1.0,Open Targets confirmed,SEZ6,UniProt loc med conf,0.55,True,uniprot:Cell membrane ; Single-pass type I membrane protein,False,0.0,,,-0.0858259751445935,0.95,109.8,basal ganglia,0.050000000000000044,0.95,Cerebellum,1.0,0.050000000000000044,9.0,protein+RNA (min),0.050000000000000044,False,0.00200849215,0.0018172010891255,0.0055895108,0.016145953,0.00271262398,0.016145953,-0.3280227256535356,0.2499327460259092,5,0,0.0
HRH2,P25021,Histamine H2 receptor,ENSG00000113749,machine_learning,False,NC:1-19;TM:20-44;CY:45-54;TM:55-78;NC:79-92;TM:93-114;CY:115-134;TM:135-157;NC:158-186;TM:187-206;CY:207-232;TM:233-254;NC:255-270;TM:271-291;CY:292-359,multi-pass (7 TM),7,78,29,124,False,5.0,Receptors,Cell membrane (Multi-pass membrane protein),0.996,True,,True,,True,,0.2391666666666667,Open Targets confirmed,HRH2,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein,False,12.0,BETAZOLE; NIZATIDINE; FAMOTIDINE; TOLAZOLINE; RANITIDINE HYDROCHLORIDE; EBROTIDINE,PHASE_1,0.08581700934592545,0.6405460481645021,25.7,bone marrow,0.3594539518354979,0.46199999999999997,Duodenum,0.66,0.538,2.0,protein+RNA (min),0.3594539518354979,False,0.0031912444739999,0.0018133814823078,0.062578494,0.095711842,0.00747313388,0.104227804,-1.4743870610525127,0.5186000402629958,5,0,0.0
P2RY8,Q86VZ1,P2Y purinoceptor 8,ENSG00000182162,experimental,True,NC:1-19;TM:20-45;CY:46-57;TM:58-82;NC:83-87;TM:88-106;CY:107-138;TM:139-159;NC:160-187;TM:188-214;CY:215-234;TM:235-261;NC:262-273;TM:274-296;CY:297-359,multi-pass (7 TM),7,64,28,127,False,4.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9126,True,,True,,True,,0.22833333333333333,experimental (CSPA/GPI),P2RY8,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein,False,0.0,,,-0.15675441257786357,0.6658544097293085,37.4,bone marrow,0.33414559027069146,0.264,Lymph node,0.66,0.736,2.0,protein+RNA (min),0.33414559027069146,False,0.002228839075,0.0018129948351252,0.0051614977,0.14376541,0.0362424670999999,0.14376541,-1.8421095117695256,0.4359819388375762,5,0,0.0
TLR8,Q9NR97,Toll-like receptor 8,ENSG00000101916,machine_learning,False,SP:1-26;NC:27-826;TM:827-848;CY:849-1041,type I,1,800,800,193,True,38.0,Receptors,Membrane (Single-pass type I membrane protein),0.7924,True,,True,,True,,1.0,unconfirmed (ML prediction only),TLR8,UniProt loc high conf,0.7,False,uniprot:Endosome membrane ; Single-pass type I membrane protein,False,7.0,AFIMETORAN; MOTOLIMOD; RESIQUIMOD; ENPATORAN; SELGANTOLIMOD; BAZLITORAN,PHASE_3,0.07665779721597052,0.46761633583419665,15.8,lung,0.5323836641658033,0.9,Bone marrow,1.0,0.09999999999999998,4.0,protein+RNA (min),0.09999999999999998,False,0.0039068603039999,0.0018103285598978,0.0076029201999999,0.0688250658,0.00957553176,0.0688250658,-1.0600382692507413,0.447946782195465,5,0,0.0
PCDH10,Q9P2E7,Protocadherin-10,ENSG00000138650,machine_learning,False,SP:1-18;NC:19-713;TM:714-738;CY:739-1040,type I,1,695,695,302,True,14.0,Miscellaneous,Cell membrane (Single-pass type I membrane protein),0.9142,True,,True,,True,,0.94,Open Targets confirmed,PCDH10,UniProt loc med conf,0.55,True,uniprot:Cell membrane ; Single-pass type I membrane protein; HPA_main:Golgi apparatus; HPA_additional:Nucleoplasm; HPA_additional:Vesicles,False,0.0,,,-0.185371704622253,0.7376498574870042,35.0,cerebral cortex,0.2623501425129958,0.95,Cerebellum,1.0,0.050000000000000044,12.0,protein+RNA (min),0.050000000000000044,False,0.00157799756,0.0017964521299529,0.0127113152,0.000489537326,0.01823031852,0.0239254494,-0.4732200622074259,0.4285502035596559,5,0,0.0
GPR63,Q9BZJ6,Probable G-protein coupled receptor 63,ENSG00000112218,experimental,False,NC:1-81;TM:82-107;CY:108-117;TM:118-140;NC:141-158;TM:159-177;CY:178-196;TM:197-215;NC:216-240;TM:241-265;CY:266-311;TM:312-335;NC:336-353;TM:354-373;CY:374-419,multi-pass (7 TM),7,142,81,121,False,3.0,Receptors,Cell membrane (Multi-pass membrane protein),0.8564,True,,True,,True,,0.2625,experimental (CSPA/GPI),GPR63,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein; HPA_main:Cytosol; HPA_main:Nucleoplasm; HPA_main:Plasma membrane,False,0.0,,,0.006729680281831043,0.19668736048465074,2.5,cerebral cortex,0.8033126395153493,0.627,Cerebellum,0.66,0.373,8.0,protein+RNA (min),0.373,False,0.00275386728,0.001792654367439,0.0191906556,0.00562823362,0.00041285022,0.01939360274,-0.3648211633793431,0.3234767664646073,5,0,0.0
GUCY2C,P25092,Heat-stable enterotoxin receptor,ENSG00000070019,machine_learning,False,SP:1-23;NC:24-430;TM:431-454;CY:455-1073,type I,1,407,407,619,True,24.0,Receptors,Cell membrane (Single-pass type I membrane protein);Endoplasmic reticulum membrane (Single-pass type I membrane protein),0.8982,True,,True,,True,,0.8391666666666666,Open Targets confirmed,GUCY2C,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Endoplasmic reticulum membrane ; Single- pass type I membrane protein; HPA_main:Vesicles,False,4.0,PLECANATIDE; DOLCANATIDE; LINACLOTIDE; INDUSATUMAB VEDOTIN,PHASE_2,-0.017226090150536617,0.6336176092437686,64.2,duodenum,0.36638239075623136,,,,,,RNA only,0.36638239075623136,False,0.0019121384499999,0.0017796165439316,0.00050597378,0.0181587194,0.0020661916,0.0181587194,-0.3744420594425265,0.2137731714065962,5,0,0.0
SCN4A,P35499,Sodium channel protein type 4 subunit alpha,ENSG00000007314,machine_learning,False,CY:1-126;TM:127-150;NC:151-161;TM:162-181;CY:182-192;TM:193-210;NC:211-221;TM:222-241;CY:242-252;TM:253-272;NC:273-422;TM:423-449;CY:450-573;TM:574-597;NC:598-608;TM:609-630;CY:631-641;TM:642-660;NC:661-671;TM:672-690;CY:691-697;TM:698-719;NC:720-773;TM:774-802;CY:803-1030;TM:1031-1051;NC:1052-1070;TM:1071-1089;CY:1090-1095;TM:1096-1117;NC:1118-1122;TM:1123-1140;CY:1141-1160;TM:1161-1183;NC:1184-1270;TM:1271-1295;CY:1296-1353;TM:1354-1372;NC:1373-1383;TM:1384-1402;CY:1403-1413;TM:1414-1433;NC:1434-1444;TM:1445-1462;CY:1463-1481;TM:1482-1505;NC:1506-1571;TM:1572-1596;CY:1597-1836,multi-pass (24 TM),24,447,150,872,False,13.0,Transporters,Membrane (Multi-pass membrane protein),0.8004,True,,True,,True,,0.42000000000000004,Open Targets confirmed,SCN4A,UniProt loc high conf,0.7,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Golgi apparatus,False,77.0,RILUZOLE; TOCAINIDE; PHENYTOIN; MEXILETINE; HEXYLCAINE; BENOXINATE HYDROCHLORIDE,PHASE_3,-0.005564850904278019,0.4,128.7,skeletal muscle,0.6,,,,,,RNA only,0.6,False,0.00281714996,0.0017795058466995,0.0,0.000424912592,0.0058233150999999,0.0058233150999999,-0.0789272684167697,0.104599924372732,5,0,0.0
PCDHGB5,Q9Y5G0,Protocadherin gamma-B5,ENSG00000276547,experimental,True,SP:1-30;NC:31-684;TM:685-709;CY:710-923,type I,1,654,654,214,True,7.0,,Cell membrane (Single-pass type I membrane protein),0.9401,True,,True,,True,,0.8699999999999999,experimental (CSPA/GPI),PCDHGB5,UniProt loc med conf,0.55,True,uniprot:Cell membrane ; Single-pass type I membrane protein; HPA_main:Plasma membrane; HPA_main:Vesicles; HPA_additional:Cytosol; HPA_additional:Nucleoplasm,False,0.0,,,0.05456769208196325,0.44975881749436286,18.4,parathyroid gland,0.5502411825056371,,,,,,RNA only,0.5502411825056371,False,0.0018788082799999,0.0017774140311017,0.001536916868,0.00027486757,0.00951204684,0.01042766274,-0.1844199779884099,0.3743060385439373,5,0,0.0
OPRM1,P35372,Mu-type opioid receptor,ENSG00000112038,machine_learning,False,NC:1-68;TM:69-96;CY:97-106;TM:107-128;NC:129-149;TM:150-169;CY:170-189;TM:190-208;NC:209-232;TM:233-259;CY:260-279;TM:280-304;NC:305-317;TM:318-341;CY:342-400,multi-pass (7 TM),7,126,68,109,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein);Cytoplasm,0.992,True,,True,,True,,0.24166666666666667,Open Targets confirmed,OPRM1,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Cell projection, axon; uniprot:Perikaryon; uniprot:Cell projection, dendrite; uniprot:Endosome; uniprot:Cytoplasm",False,88.0,MEPERIDINE HYDROCHLORIDE; HYDROCODONE; NALOXONE HYDROCHLORIDE DIHYDRATE; NALOXEGOL; NALOXEGOL OXALATE; METHYLNALTREXONE,PHASE_3,0.09275482770304909,0.34713698159029505,4.4,cerebellum,0.652863018409705,0.4,Testis,1.0,0.6,1.0,protein+RNA (min),0.6,False,0.00117422592,0.0017756664076564,0.00024469182,0.0256218212,0.00072746513,0.0256218212,-0.5016322577511503,0.4664008527591672,5,0,0.0
CCR2,P41597,C-C chemokine receptor type 2,ENSG00000121807,machine_learning,False,NC:1-47;TM:48-68;CY:69-79;TM:80-99;NC:100-118;TM:119-141;CY:142-152;TM:153-177;NC:178-206;TM:207-229;CY:230-241;TM:242-265;NC:266-288;TM:289-308;CY:309-374,multi-pass (7 TM),7,118,47,100,False,5.0,Unclassified,Cell membrane (Multi-pass membrane protein),0.9641,True,,True,,True,,0.25416666666666665,Open Targets confirmed,CCR2,Advanced Clinical,0.9,True,uniprot:Cell membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Nucleoli fibrillar center,False,10.0,CENICRIVIROC; AZD2423; MK-0812; ILACIRNON; PF-04634817; PF-4136309,PHASE_3,0.01150517239709724,0.3526364887162743,23.1,lung,0.6473635112837257,0.5940000000000001,Bone marrow,0.66,0.4059999999999999,5.0,protein+RNA (min),0.4059999999999999,False,0.0019367862127999,0.0017751971259573,0.00014719815,0.1567280198,0.0,0.1567280198,-1.606918815001722,0.9898247286819964,5,0,0.0
FCGR3B,O75015,Low affinity immunoglobulin gamma Fc region receptor III-B,ENSG00000162747,experimental,True,SP:1-20;NC:21-233,no TM (GPI/peripheral),0,213,213,0,True,3.0,Receptors,"Cell membrane (Lipid-anchor, GPI-anchor);Secreted",0.8064,True,,True,,True,,0.4625,experimental (CSPA/GPI),FCGR3B,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Lipid-anchor, GPI-anchor; uniprot:Secreted",False,0.0,,,0.16958901678858845,0.6758571745065958,77.5,bone marrow,0.32414282549340423,,,,,,RNA only,0.32414282549340423,False,0.009224358418,0.0017718861531345,0.0280380113199999,0.326092935,0.0023733526,0.326092935,-2.376954269669807,1.2695179320884604,5,0,0.0
CEACAM3,P40198,Carcinoembryonic antigen-related cell adhesion molecule 3,ENSG00000170956,machine_learning,False,SP:1-34;NC:35-151;TM:152-176;CY:177-252,type I,1,117,117,76,True,3.0,Miscellaneous,Membrane (Single-pass type I membrane protein),0.8443,True,,True,,True,,0.4275,unconfirmed (ML prediction only),CEACAM3,GO CC high conf,0.65,False,uniprot:Membrane; Single-pass type I membrane protein,False,0.0,,,0.06589129089999797,0.732566848469423,41.8,bone marrow,0.267433151530577,0.5940000000000001,Bone marrow,0.66,0.4059999999999999,6.0,protein+RNA (min),0.267433151530577,False,0.001565896604,0.0017693125684262,0.00013904686,0.0317564484,0.0036631946999999,0.0317564484,-0.6342257069506878,0.3003859470823133,5,0,0.0
EPHA5,P54756,Ephrin type-A receptor 5,ENSG00000145242,experimental,True,SP:1-29;NC:30-571;TM:572-595;CY:596-1037,type I,1,542,542,442,True,24.0,Receptors,"Cell membrane (Single-pass type I membrane protein);Cell projection, axon;Cell projection, dendrite",0.9427,True,,True,,True,,0.9516666666666667,experimental (CSPA/GPI),EPHA5,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Single-pass type I membrane protein; uniprot:Cell projection, axon; uniprot:Cell projection, dendrite; HPA_main:Golgi apparatus; HPA_additional:Plasma membrane; HPA_additional:Vesicles",False,1.0,VANDETANIB,APPROVAL,-0.011264702310105129,0.5027451992063656,10.5,cerebral cortex,0.4972548007936344,,,,,,RNA only,0.4972548007936344,False,0.0126590880399999,0.0017668390950704,0.0,0.0003965413859999,4.055360400000001e-07,0.0003965413859999,0.2771782512735966,0.3586219338246495,5,0,0.0
FFAR4,Q5NUL3,Free fatty acid receptor 4,ENSG00000186188,machine_learning,False,NC:1-44;TM:45-65;CY:66-76;TM:77-100;NC:101-112;TM:113-134;CY:135-155;TM:156-179;NC:180-207;TM:208-227;CY:228-281;TM:282-306;NC:307-316;TM:317-337;CY:338-377,multi-pass (7 TM),7,94,44,126,False,2.0,Receptors,Cell membrane (Multi-pass membrane protein),0.982,True,,True,,True,,0.22166666666666668,Open Targets confirmed,FFAR4,UniProt loc high conf,0.7,True,"uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Endosome membrane ; Multi- pass membrane protein; uniprot:Lysosome membrane ; Multi-pass membrane protein; uniprot:Cell membrane ; Multi-pass membrane protein; uniprot:Cell projection, cilium membrane ; Multi-pass membrane protein; HPA_main:Plasma membrane",False,0.0,,,-0.14546164891930222,0.34641191737862503,10.7,rectum,0.6535880826213749,,,,,,RNA only,0.6535880826213749,False,0.002838478562,0.0017643569524624,0.0,0.044772557,0.0016298708,0.044772557,-0.768032041423713,0.3937001667747453,5,0,0.0
GPR75,O95800,Probable G-protein coupled receptor 75,ENSG00000119737,machine_learning,False,NC:1-45;TM:46-68;CY:69-85;TM:86-107;NC:108-118;TM:119-141;CY:142-160;TM:161-181;NC:182-201;TM:202-225;CY:226-318;TM:319-341;NC:342-352;TM:353-376;CY:377-540,multi-pass (7 TM),7,87,45,293,False,0.0,Receptors,Cell membrane (Multi-pass membrane protein),0.9182,True,,True,,True,,0.2025,Open Targets confirmed,GPR75,GO CC high conf,0.65,True,uniprot:Cell membrane; Multi-pass membrane protein; HPA_main:Plasma membrane; HPA_additional:Primary cilium; HPA_additional:Vesicles,False,0.0,,,-0.15314067208644577,0.48981794065279854,9.8,cerebral cortex,0.5101820593472015,,,,,,RNA only,0.5101820593472015,False,0.00234935168,0.001752476982405,0.000668469988,0.001452225732,0.00065623314,0.001452225732,0.0239377196803725,0.057528476985305,5,0,0.0
