ensembl_id,symbol,baseline_K562,baseline_RPE1,baseline_HepG2,baseline_Jurkat,response_sd_K562,response_sd_RPE1,response_sd_HepG2,response_sd_Jurkat,shared_response_fraction
ENSG00000148516,ZEB1,0.1913,0.2998,0.1329,0.6910,0.0411,0.0665,0.0462,0.0858,0.2711
ENSG00000148572,NRBF2,0.2954,0.4200,0.4603,0.2940,0.0505,0.1083,0.0820,0.0664,0.3639
ENSG00000148606,POLR3A,0.3505,0.3159,0.3441,0.2879,0.0485,0.0722,0.0658,0.0603,0.2891
ENSG00000148634,HERC4,0.2719,0.8902,0.2173,0.2999,0.0490,0.1181,0.0625,0.0706,0.2451
ENSG00000148660,CAMK2G,0.1543,0.2439,0.1739,0.2879,0.0356,0.0707,0.0522,0.0609,0.3452
ENSG00000148672,GLUD1,0.4028,0.4657,1.7178,0.5185,0.0509,0.0792,0.2244,0.0763,0.2677
ENSG00000148688,RPP30,0.3908,0.6367,0.4249,0.5891,0.0626,0.1140,0.0808,0.0868,0.2837
ENSG00000148690,FRA10AC1,0.1514,0.3521,0.2559,0.4109,0.0406,0.0765,0.0721,0.0931,0.3834
ENSG00000148700,ADD3,0.2611,0.3796,0.6567,0.5837,0.0555,0.1112,0.1124,0.1600,0.2485
ENSG00000148719,DNAJB12,0.2335,0.4214,0.3670,0.3417,0.0432,0.0715,0.0632,0.0652,0.2973
ENSG00000148730,EIF4EBP2,0.4128,0.4195,0.4206,0.4557,0.0620,0.0793,0.0740,0.0725,0.3601
ENSG00000148737,TCF7L2,0.1316,0.4473,0.3695,0.1877,0.0338,0.0773,0.0739,0.0533,0.2740
ENSG00000148773,MKI67,1.0468,1.9698,1.3112,1.5274,0.1249,0.5485,0.3354,0.1656,0.2693
ENSG00000148803,FUOM,0.3487,0.1031,0.7067,0.3113,0.0592,0.0496,0.1139,0.0706,0.3958
ENSG00000148824,MTG1,0.2551,0.5062,0.6038,0.3036,0.0450,0.0914,0.0932,0.0618,0.3510
ENSG00000148834,GSTO1,0.9813,1.8811,1.7326,1.4846,0.0738,0.1362,0.1207,0.1053,0.3697
ENSG00000148835,TAF5,0.1541,0.0949,0.0814,0.1992,0.0345,0.0392,0.0369,0.0540,0.2839
ENSG00000148840,PPRC1,0.2800,0.2570,0.2974,0.2609,0.0452,0.0602,0.0632,0.0607,0.2977
ENSG00000148843,PDCD11,0.5869,0.4391,0.4616,0.3551,0.0662,0.0815,0.0795,0.0677,0.3401
ENSG00000148908,RGS10,0.8917,0.7217,0.3144,0.7938,0.0806,0.1206,0.0969,0.0803,0.3297
ENSG00000148925,BTBD10,0.0879,0.2823,0.1337,0.2457,0.0286,0.0706,0.0635,0.0636,0.3461
ENSG00000148943,LIN7C,0.3347,0.3192,0.2381,0.2603,0.0503,0.0643,0.0550,0.0590,0.2951
ENSG00000148950,IMMP1L,0.5454,0.2311,0.2766,0.4002,0.0736,0.0597,0.0620,0.0771,0.3300
ENSG00000148985,PGAP2,0.1589,0.1511,0.2442,0.2477,0.0394,0.0463,0.0578,0.0603,0.3323
ENSG00000149084,HSD17B12,0.3748,0.5278,0.5700,0.2137,0.0540,0.1149,0.0779,0.0576,0.3095
ENSG00000149089,APIP,0.4550,0.2989,0.1958,0.6759,0.0581,0.0630,0.0538,0.0778,0.2988
ENSG00000149091,DGKZ,0.3852,0.3366,0.2881,0.5500,0.0529,0.0683,0.0609,0.0806,0.2903
ENSG00000149100,EIF3M,1.4927,1.1031,0.9880,1.6352,0.0712,0.1102,0.1002,0.0871,0.4014
ENSG00000149136,SSRP1,1.2805,1.0244,0.8443,1.5318,0.0752,0.1863,0.1121,0.1076,0.2973
ENSG00000149179,C11orf49,0.1126,0.1935,0.1540,0.2366,0.0317,0.0570,0.0468,0.0610,0.3228
ENSG00000149182,ARFGAP2,0.5346,0.2618,0.3105,0.3865,0.0584,0.0598,0.0619,0.0718,0.3100
ENSG00000149187,CELF1,0.7053,0.5293,0.5312,0.6452,0.0596,0.0729,0.0730,0.0852,0.3180
ENSG00000149196,HIKESHI,0.7687,0.6295,0.4598,0.8998,0.0611,0.0814,0.0759,0.0793,0.3927
ENSG00000149218,ENDOD1,0.1277,0.3089,0.0773,0.2127,0.0442,0.0803,0.0349,0.0651,0.2758
ENSG00000149231,CCDC82,0.1854,0.3169,0.2715,0.3697,0.0418,0.0741,0.0664,0.0771,0.3173
ENSG00000149262,INTS4,0.1421,0.0980,0.0769,0.1734,0.0333,0.0367,0.0335,0.0493,0.2664
ENSG00000149273,RPS3,3.8220,3.5125,3.7283,3.7241,0.1379,0.1488,0.1542,0.1332,0.6920
ENSG00000149308,NPAT,0.2393,0.1966,0.1190,0.3366,0.0418,0.0559,0.0430,0.0699,0.2689
ENSG00000149311,ATM,0.4768,0.3374,0.2775,0.5114,0.0667,0.0728,0.0663,0.0911,0.3199
ENSG00000149313,AASDHPPT,0.6329,0.4508,0.3758,0.6428,0.0603,0.0795,0.0782,0.0779,0.3628
ENSG00000149357,LAMTOR1,0.8552,1.1058,0.9280,0.7847,0.0644,0.0999,0.0843,0.0821,0.3797
ENSG00000149428,HYOU1,0.3790,0.3959,0.2962,0.3434,0.0678,0.1153,0.0769,0.0779,0.4473
ENSG00000149480,MTA2,0.1939,0.1389,0.0674,0.4179,0.0365,0.0422,0.0335,0.0668,0.2673
ENSG00000149483,TMEM138,0.3429,0.1817,0.1833,0.2692,0.0514,0.0524,0.0585,0.0611,0.2946
ENSG00000149485,FADS1,0.5883,0.4530,1.0365,0.6588,0.1219,0.1062,0.2016,0.1058,0.3561
ENSG00000149503,INCENP,0.2364,0.1974,0.1308,0.4450,0.0462,0.0741,0.0540,0.0841,0.3147
ENSG00000149532,CPSF7,0.3317,0.1886,0.2015,0.2954,0.0490,0.0502,0.0527,0.0620,0.2664
ENSG00000149541,B3GAT3,0.4256,0.5732,0.4778,0.4019,0.0661,0.0894,0.0935,0.0703,0.3801
ENSG00000149547,EI24,1.2759,0.8937,0.8709,0.8248,0.0700,0.1089,0.1221,0.0912,0.3241
ENSG00000149554,CHEK1,0.6253,0.3598,0.3009,0.7761,0.0666,0.1075,0.0885,0.0926,0.2778
ENSG00000149600,COMMD7,0.3914,0.7119,0.6340,0.3319,0.0663,0.0827,0.0836,0.0688,0.3077
ENSG00000149636,DSN1,0.2417,0.2262,0.2298,0.2824,0.0446,0.0755,0.0744,0.0634,0.2493
ENSG00000149657,LSM14B,0.1645,0.1503,0.3328,0.2300,0.0368,0.0451,0.0644,0.0579,0.2665
ENSG00000149658,YTHDF1,0.3394,0.2235,0.4325,0.3600,0.0503,0.0599,0.0773,0.0682,0.3488
ENSG00000149716,LTO1,0.1140,0.1329,0.1573,0.1634,0.0351,0.0525,0.0570,0.0564,0.3949
ENSG00000149743,TRPT1,0.2310,0.2354,0.1604,0.2734,0.0524,0.0682,0.0531,0.0722,0.3990
ENSG00000149761,NUDT22,0.2810,0.3177,0.3646,0.4108,0.0490,0.0707,0.0786,0.0755,0.3678
ENSG00000149792,MRPL49,0.2722,0.2294,0.3023,0.2286,0.0488,0.0695,0.0653,0.0667,0.3339
ENSG00000149806,FAU,2.6889,2.5419,2.5988,2.8087,0.0685,0.1282,0.1197,0.0840,0.5929
ENSG00000149809,TM7SF2,0.1431,0.0795,0.6316,0.3395,0.0468,0.0632,0.1431,0.0944,0.3762
ENSG00000149823,VPS51,0.4224,0.2570,0.4775,0.4820,0.0531,0.0622,0.0798,0.0730,0.3840
ENSG00000149923,PPP4C,0.8905,0.7722,1.1534,0.9117,0.0602,0.0861,0.0805,0.0792,0.3645
ENSG00000149925,ALDOA,0.1653,0.2442,0.2453,0.1600,0.0374,0.0589,0.0591,0.0465,0.2823
ENSG00000149929,HIRIP3,0.2069,0.3487,0.2406,0.6454,0.0441,0.1062,0.0595,0.0952,0.2174
ENSG00000149930,TAOK2,0.1544,0.1152,0.1212,0.1496,0.0357,0.0448,0.0462,0.0502,0.3169
ENSG00000149932,TMEM219,0.4723,0.6500,0.7184,0.6867,0.0661,0.1112,0.0970,0.0882,0.3885
ENSG00000150093,ITGB1,0.7393,2.5160,1.2440,0.6254,0.0666,0.1662,0.1275,0.0941,0.3220
ENSG00000150316,CWC15,0.6834,0.6832,0.4209,0.8915,0.0592,0.0815,0.0719,0.0739,0.3605
ENSG00000150347,ARID5B,0.1680,0.4964,0.6297,0.7924,0.0567,0.1686,0.1092,0.1159,0.2906
ENSG00000150403,TMCO3,0.2026,0.5284,0.2382,0.1450,0.0421,0.0860,0.0663,0.0483,0.3111
ENSG00000150433,TMEM218,0.1359,0.2058,0.0991,0.2549,0.0371,0.0557,0.0398,0.0659,0.3480
ENSG00000150456,EEF1AKMT1,0.2015,0.1938,0.1932,0.2467,0.0419,0.0527,0.0529,0.0618,0.3299
ENSG00000150459,SAP18,1.0620,1.3154,1.1975,1.6599,0.0806,0.1213,0.1104,0.0987,0.5335
ENSG00000150527,MIA2,0.3383,0.3705,0.3698,0.2726,0.0500,0.1005,0.1023,0.0728,0.3676
ENSG00000150593,PDCD4,0.2164,0.2612,0.3621,0.2566,0.0713,0.0814,0.0792,0.0701,0.3859
ENSG00000150712,MTMR12,0.1340,0.1539,0.2810,0.1413,0.0342,0.0451,0.0631,0.0488,0.2638
ENSG00000150753,CCT5,2.1892,1.6016,1.6960,2.0834,0.1017,0.1926,0.1133,0.1046,0.3470
ENSG00000150756,ATPSCKMT,0.1534,0.0932,0.0890,0.1569,0.0366,0.0360,0.0352,0.0461,0.2937
ENSG00000150768,DLAT,0.6637,0.1981,0.2321,0.4158,0.0669,0.0553,0.0555,0.0716,0.3351
ENSG00000150776,NKAPD1,0.4083,0.2600,0.1699,0.4696,0.0498,0.0635,0.0532,0.0762,0.3340
ENSG00000150779,TIMM8B,1.0841,0.8432,0.7475,0.9886,0.0792,0.1015,0.0912,0.0846,0.4452
ENSG00000150787,PTS,0.4783,0.6741,0.3311,0.4759,0.0632,0.0878,0.0799,0.0802,0.3609
ENSG00000150867,PIP4K2A,0.4796,0.2405,0.3365,0.4715,0.0610,0.0616,0.0705,0.0828,0.2628
ENSG00000150977,RILPL2,0.1580,0.2188,0.2968,0.4447,0.0413,0.0590,0.0704,0.0704,0.2836
ENSG00000150990,DHX37,0.2949,0.1163,0.1770,0.1851,0.0483,0.0418,0.0537,0.0501,0.3198
ENSG00000150991,UBC,1.6884,1.9863,2.0618,1.9418,0.1299,0.2915,0.2218,0.1250,0.5748
ENSG00000150995,ITPR1,0.1847,0.1872,0.1443,0.1885,0.0458,0.0633,0.0569,0.0602,0.3499
ENSG00000151012,SLC7A11,0.1104,0.4154,0.2357,0.0839,0.0665,0.1551,0.1130,0.0782,0.5005
ENSG00000151092,NGLY1,0.4377,0.2387,0.2487,0.4942,0.0669,0.0650,0.0663,0.0793,0.3599
ENSG00000151093,OXSM,0.1595,0.0798,0.0831,0.1726,0.0365,0.0377,0.0371,0.0476,0.2864
ENSG00000151131,C12orf45,0.4669,0.2138,0.4221,0.5117,0.0659,0.0678,0.1115,0.0843,0.4097
ENSG00000151135,TMEM263,0.1157,0.5311,0.4854,0.2184,0.0376,0.1080,0.0853,0.0627,0.3656
ENSG00000151148,UBE3B,0.1275,0.1684,0.2356,0.1715,0.0353,0.0481,0.0567,0.0465,0.2797
ENSG00000151233,GXYLT1,0.2285,0.2711,0.3239,0.3183,0.0448,0.0665,0.0765,0.0685,0.2664
ENSG00000151239,TWF1,0.1331,0.6567,0.4860,0.1491,0.0381,0.0773,0.0859,0.0526,0.2875
ENSG00000151247,EIF4E,0.8959,0.6892,0.6392,0.7235,0.0773,0.0942,0.0846,0.0843,0.3933
ENSG00000151292,CSNK1G3,0.1814,0.3537,0.2464,0.1765,0.0386,0.0685,0.0668,0.0533,0.3200
ENSG00000151304,SRFBP1,0.3899,0.3570,0.2433,0.4121,0.0512,0.0761,0.0627,0.0751,0.3047
ENSG00000151327,FAM177A1,0.3847,0.5557,0.4903,0.4787,0.0567,0.0972,0.0950,0.0670,0.3263
ENSG00000151332,MBIP,0.4260,0.1663,0.2115,0.2587,0.0602,0.0525,0.0627,0.0620,0.3225
ENSG00000151348,EXT2,0.1532,0.2740,0.1809,0.1933,0.0353,0.0620,0.0490,0.0508,0.3010
ENSG00000151353,TMEM18,0.2677,0.4028,0.4740,0.7178,0.0485,0.0871,0.0828,0.0900,0.3749
ENSG00000151366,NDUFC2,2.1559,1.6025,1.8379,1.4279,0.0820,0.0993,0.1404,0.0931,0.3740
ENSG00000151413,NUBPL,0.1395,0.0828,0.1275,0.1112,0.0359,0.0358,0.0434,0.0435,0.2698
ENSG00000151414,NEK7,0.1004,0.4918,0.0762,0.4708,0.0333,0.1171,0.0377,0.1038,0.2932
ENSG00000151422,FER,0.1042,0.2659,0.1795,0.2041,0.0317,0.0629,0.0516,0.0647,0.2705
ENSG00000151458,ANKRD50,0.0910,0.2026,0.0688,0.1525,0.0293,0.0538,0.0358,0.0518,0.2861
ENSG00000151461,UPF2,0.3835,0.2878,0.2992,0.3980,0.0508,0.0701,0.0650,0.0689,0.3040
ENSG00000151465,CDC123,0.9782,0.8167,0.9914,1.3436,0.0713,0.0992,0.0819,0.1320,0.3664
ENSG00000151466,SCLT1,0.2226,0.2699,0.0675,0.1951,0.0436,0.0805,0.0347,0.0585,0.1873
ENSG00000151498,ACAD8,0.1110,0.0818,0.0619,0.2166,0.0319,0.0365,0.0311,0.0569,0.2666
ENSG00000151500,THYN1,0.3563,0.3544,0.4430,0.9994,0.0724,0.0761,0.0744,0.0864,0.3481
ENSG00000151502,VPS26B,0.2368,0.1780,0.1752,0.4111,0.0413,0.0498,0.0493,0.0690,0.3088
ENSG00000151503,NCAPD3,0.5115,0.3414,0.2376,0.8395,0.0626,0.1027,0.0709,0.1002,0.2970
ENSG00000151532,VTI1A,0.1677,0.2006,0.1862,0.2483,0.0354,0.0564,0.0510,0.0621,0.2795
ENSG00000151552,QDPR,0.4046,0.3879,0.5265,0.2568,0.0547,0.0702,0.0774,0.0583,0.3125
ENSG00000151576,QTRT2,0.2828,0.1428,0.1814,0.3209,0.0475,0.0490,0.0502,0.0651,0.3064
ENSG00000151657,KIN,0.2950,0.2117,0.3249,0.3254,0.0573,0.0645,0.0742,0.0726,0.4059
ENSG00000151665,PIGF,0.3527,0.3340,0.3849,0.2561,0.0531,0.0649,0.0771,0.0560,0.3704
ENSG00000151694,ADAM17,0.2672,0.2603,0.1976,0.2273,0.0473,0.0712,0.0650,0.0628,0.3482
ENSG00000151725,CENPU,0.6222,0.8773,0.2021,0.8342,0.0755,0.2483,0.0734,0.1028,0.1969
ENSG00000151729,SLC25A4,0.6292,0.6734,0.6332,0.6488,0.0688,0.1127,0.0853,0.0860,0.3473
ENSG00000151748,SAV1,0.3079,0.2295,0.1816,0.2401,0.0455,0.0767,0.0575,0.0625,0.3283
ENSG00000151779,NBAS,0.5407,0.3022,0.3163,0.3604,0.0725,0.0811,0.0710,0.0723,0.3891
ENSG00000151806,GUF1,0.4122,0.2322,0.3215,0.3072,0.0579,0.0588,0.0675,0.0708,0.3334
ENSG00000151835,SACS,0.3600,0.8943,0.2457,0.7770,0.0562,0.1624,0.0650,0.0970,0.2878
ENSG00000151849,CENPJ,0.2053,0.2134,0.1230,0.3264,0.0379,0.0703,0.0491,0.0664,0.2580
ENSG00000151881,TMEM267,0.1177,0.0775,0.0934,0.1364,0.0310,0.0386,0.0405,0.0479,0.2792
ENSG00000151893,CACUL1,0.2881,0.4560,0.4531,0.4202,0.0467,0.0886,0.0728,0.0753,0.3230
ENSG00000151914,DST,0.4225,1.8455,0.8672,0.3636,0.0908,0.1752,0.2461,0.0886,0.3166
ENSG00000151923,TIAL1,0.6096,0.7668,0.6801,0.7074,0.0566,0.1009,0.0770,0.0779,0.2589
ENSG00000151929,BAG3,0.1601,0.5151,0.2708,0.1500,0.0400,0.1206,0.0696,0.0537,0.3473
ENSG00000152061,RABGAP1L,0.1680,0.0765,0.0632,0.1594,0.0509,0.0398,0.0377,0.0491,0.2971
ENSG00000152082,MZT2B,1.3201,1.6820,1.9143,1.8936,0.0820,0.0973,0.1013,0.0895,0.4559
ENSG00000152102,FAM168B,0.3305,0.2658,0.2999,0.3472,0.0540,0.0637,0.0732,0.0717,0.3831
ENSG00000152127,MGAT5,0.1253,0.1666,0.2140,0.1676,0.0358,0.0545,0.0671,0.0581,0.2948
ENSG00000152133,GPATCH11,0.2675,0.2077,0.1065,0.1539,0.0452,0.0570,0.0406,0.0495,0.2815
ENSG00000152147,GEMIN6,0.3802,0.3662,0.3396,0.2863,0.0602,0.0796,0.0712,0.0636,0.3501
ENSG00000152193,OBI1,0.4324,0.2161,0.1780,0.4030,0.0546,0.0624,0.0541,0.0746,0.2698
ENSG00000152219,ARL14EP,0.2669,0.2268,0.1381,0.3552,0.0465,0.0765,0.0498,0.0725,0.3155
ENSG00000152234,ATP5F1A,1.6877,1.3012,1.4000,1.5824,0.0606,0.0966,0.0803,0.0768,0.3330
ENSG00000152240,HAUS1,0.2931,0.4018,0.3068,0.7217,0.0510,0.1053,0.0763,0.0913,0.2442
ENSG00000152242,C18orf25,0.1031,0.1287,0.0903,0.1753,0.0310,0.0472,0.0393,0.0550,0.2777
ENSG00000152253,SPC25,0.4867,0.3245,0.2258,0.4596,0.0671,0.1171,0.0787,0.0866,0.3069
ENSG00000152256,PDK1,0.0661,0.2524,0.2189,0.1345,0.0265,0.0640,0.0628,0.0461,0.2756
ENSG00000152291,TGOLN2,0.5469,0.8256,1.1123,0.6801,0.0625,0.0998,0.1204,0.1076,0.3709
ENSG00000152332,UHMK1,0.4948,0.5933,0.2563,0.5292,0.0694,0.0866,0.0813,0.0838,0.4111
ENSG00000152348,ATG10,0.2362,0.1183,0.1133,0.3228,0.0487,0.0417,0.0401,0.0641,0.2939
ENSG00000152359,POC5,0.1385,0.0858,0.0755,0.2113,0.0374,0.0350,0.0353,0.0613,0.2551
ENSG00000152404,CWF19L2,0.2119,0.1524,0.1079,0.2439,0.0415,0.0470,0.0398,0.0605,0.2566
ENSG00000152409,JMY,0.1018,0.0707,0.1180,0.2175,0.0323,0.0721,0.0585,0.0593,0.3231
ENSG00000152422,XRCC4,0.2111,0.2882,0.1327,0.2245,0.0411,0.0950,0.0437,0.0593,0.3016
ENSG00000152455,SUV39H2,0.2580,0.1488,0.1824,0.2937,0.0431,0.0521,0.0560,0.0637,0.2663
ENSG00000152457,DCLRE1C,0.2304,0.1440,0.1764,0.2635,0.0422,0.0471,0.0503,0.0677,0.2491
ENSG00000152464,RPP38,0.3819,0.2223,0.2618,0.3752,0.0559,0.0624,0.0654,0.0713,0.3582
ENSG00000152465,NMT2,0.0872,0.4968,0.1850,0.1556,0.0274,0.0883,0.0514,0.0574,0.2773
ENSG00000152484,USP12,0.2163,0.2892,0.1607,0.1827,0.0448,0.0666,0.0510,0.0546,0.2739
ENSG00000152518,ZFP36L2,0.4502,0.4084,0.7955,0.7192,0.0643,0.0968,0.1101,0.1019,0.3684
ENSG00000152558,TMEM123,0.7393,0.8432,1.6713,1.0193,0.0641,0.1049,0.1154,0.0846,0.2638
ENSG00000152601,MBNL1,0.7141,0.7733,0.3787,0.9396,0.0688,0.1006,0.0735,0.0916,0.2540
ENSG00000152620,NADK2,0.2314,0.1019,0.1786,0.1644,0.0431,0.0389,0.0539,0.0471,0.3037
ENSG00000152684,PELO,0.2277,0.4136,0.4611,0.3812,0.0486,0.0992,0.0969,0.0738,0.3709
ENSG00000152700,SAR1B,0.5678,0.4367,0.4735,0.4484,0.0635,0.0771,0.0798,0.0765,0.3477
ENSG00000152795,HNRNPDL,1.6830,1.4680,1.4646,1.5985,0.1012,0.2189,0.1484,0.1043,0.4063
ENSG00000152904,GGPS1,0.3251,0.2003,0.2561,0.3369,0.0556,0.0625,0.0623,0.0689,0.3912
ENSG00000152942,RAD17,0.2915,0.2272,0.1847,0.4144,0.0512,0.0602,0.0532,0.0712,0.3258
ENSG00000152944,MED21,0.2588,0.5121,0.2251,0.4827,0.0471,0.0883,0.0621,0.0767,0.3371
ENSG00000152990,ADGRA3,0.1358,0.1343,0.2017,0.1945,0.0331,0.0448,0.0529,0.0524,0.2675
ENSG00000153006,SREK1IP1,0.4394,0.3308,0.2688,0.4674,0.0554,0.0664,0.0756,0.0686,0.3514
ENSG00000153015,CWC27,0.4131,0.4033,0.3326,0.6599,0.0684,0.0728,0.0654,0.0973,0.3508
ENSG00000153029,MR1,0.0692,0.0631,0.0591,0.1224,0.0390,0.0491,0.0874,0.0523,0.3976
ENSG00000153037,SRP19,0.8182,0.7716,0.7068,0.8917,0.0862,0.0868,0.0962,0.0964,0.4858
ENSG00000153044,CENPH,0.5525,0.3760,0.3086,0.7448,0.0681,0.1189,0.0895,0.0942,0.3399
ENSG00000153046,CDYL,0.4331,0.1916,0.2663,0.2067,0.0605,0.0545,0.0650,0.0585,0.3340
ENSG00000153048,CARHSP1,0.4835,0.8868,1.4799,1.4148,0.0824,0.1441,0.1335,0.1078,0.3315
ENSG00000153066,TXNDC11,0.1066,0.1299,0.2253,0.0993,0.0294,0.0452,0.0570,0.0386,0.2930
ENSG00000153107,ANAPC1,0.4089,0.1972,0.2889,0.3429,0.0476,0.0526,0.0597,0.0661,0.2895
ENSG00000153113,CAST,0.2612,1.2931,0.7449,0.1745,0.0509,0.1124,0.1185,0.0655,0.3312
ENSG00000153130,SCOC,0.3763,0.6614,0.5004,0.5082,0.0581,0.0810,0.0832,0.0786,0.4123
ENSG00000153140,CETN3,0.1740,0.1522,0.1952,0.2502,0.0379,0.0456,0.0520,0.0586,0.2833
ENSG00000153147,SMARCA5,1.2150,1.0101,0.8513,1.4538,0.0733,0.1185,0.0955,0.0908,0.3108
ENSG00000153187,HNRNPU,2.4522,1.8901,1.8942,2.3599,0.0845,0.2260,0.1429,0.1126,0.3154
ENSG00000153201,RANBP2,0.9137,0.6748,0.7600,0.7971,0.0698,0.0988,0.0885,0.0894,0.3692
ENSG00000153207,AHCTF1,0.9196,0.6014,0.5579,0.6486,0.0678,0.1022,0.0774,0.0845,0.2822
ENSG00000153214,TMEM87B,0.0945,0.1499,0.1396,0.1036,0.0323,0.0524,0.0613,0.0420,0.3239
ENSG00000153310,FAM49B,0.7349,0.4398,0.4107,1.0104,0.0606,0.0730,0.0725,0.0764,0.2936
ENSG00000153317,ASAP1,0.3193,0.8523,0.3681,0.1682,0.0497,0.0982,0.0694,0.0533,0.2799
ENSG00000153339,TRAPPC8,0.2265,0.1739,0.1404,0.2029,0.0406,0.0527,0.0467,0.0552,0.2920
ENSG00000153391,INO80C,0.2275,0.2380,0.2647,0.3270,0.0412,0.0642,0.0910,0.0647,0.2691
ENSG00000153395,LPCAT1,0.1570,0.2045,0.2873,0.1611,0.0378,0.0642,0.0804,0.0495,0.2935
ENSG00000153443,UBALD1,0.1478,0.1110,0.1228,0.1845,0.0356,0.0491,0.0435,0.0548,0.2664
ENSG00000153485,TMEM251,0.1829,0.1591,0.2369,0.2841,0.0428,0.0530,0.0702,0.0691,0.3860
ENSG00000153487,ING1,0.2312,0.1193,0.1595,0.2727,0.0452,0.0452,0.0492,0.0655,0.2711
ENSG00000153560,UBP1,0.3884,0.2523,0.2683,0.2027,0.0508,0.0542,0.0563,0.0535,0.2634
ENSG00000153561,RMND5A,0.3337,0.1113,0.3728,0.4242,0.0483,0.0527,0.0714,0.0770,0.3022
ENSG00000153574,RPIA,0.3639,0.1276,0.3672,0.7352,0.0562,0.0442,0.0763,0.0814,0.3188
ENSG00000153767,GTF2E1,0.1566,0.0852,0.0975,0.1464,0.0354,0.0357,0.0369,0.0475,0.2753
ENSG00000153774,CFDP1,0.6914,0.5498,0.9029,0.7214,0.0623,0.0844,0.1060,0.0857,0.3590
ENSG00000153786,ZDHHC7,0.1458,0.2443,0.3009,0.1255,0.0326,0.0579,0.0640,0.0431,0.2710
ENSG00000153815,CMIP,0.4232,0.5676,0.7297,0.4055,0.0584,0.0823,0.0979,0.0717,0.2952
ENSG00000153827,TRIP12,0.7573,0.8455,0.6386,0.8684,0.0625,0.0970,0.0881,0.0889,0.3269
ENSG00000153879,CEBPG,0.3351,0.1882,0.4140,0.3326,0.0661,0.0837,0.0855,0.0715,0.4395
ENSG00000153914,SREK1,0.6182,0.4948,0.4989,0.6527,0.0621,0.0807,0.0776,0.0853,0.3308
ENSG00000153922,CHD1,0.8702,0.5826,0.4958,1.2464,0.0610,0.1091,0.0787,0.1142,0.2478
ENSG00000153936,HS2ST1,0.3635,0.1876,0.5505,0.3008,0.0531,0.0528,0.0884,0.0677,0.3050
ENSG00000153944,MSI2,0.4847,0.1211,0.6861,0.7147,0.0562,0.0587,0.0807,0.0844,0.2827
ENSG00000153975,ZUP1,0.1998,0.1128,0.1453,0.2305,0.0413,0.0421,0.0579,0.0596,0.3070
ENSG00000153989,NUS1,0.4796,0.3560,0.4708,0.3568,0.0580,0.0752,0.0773,0.0702,0.3179
ENSG00000154001,PPP2R5E,0.3953,0.5432,0.5447,0.6316,0.0594,0.0751,0.0932,0.0809,0.3684
ENSG00000154124,OTULIN,0.3117,0.1484,0.2276,0.3234,0.0438,0.0477,0.0551,0.0663,0.2934
ENSG00000154127,UBASH3B,0.0819,0.5149,0.1357,0.2149,0.0288,0.0995,0.0648,0.0769,0.2088
ENSG00000154144,TBRG1,0.3700,0.2827,0.2544,0.3739,0.0576,0.0825,0.0683,0.0761,0.4059
ENSG00000154174,TOMM70,0.5712,0.3573,0.3688,0.2207,0.0576,0.0679,0.0686,0.0575,0.2709
ENSG00000154229,PRKCA,0.1431,0.3766,0.2758,0.7679,0.0374,0.0796,0.0791,0.0883,0.2705
ENSG00000154305,MIA3,0.5589,0.4880,0.3348,0.4259,0.0585,0.1201,0.0741,0.0819,0.3739
ENSG00000154370,TRIM11,0.3006,0.1174,0.1368,0.2769,0.0534,0.0473,0.0454,0.0668,0.3395
ENSG00000154429,CCSAP,0.1080,0.1146,0.0997,0.2794,0.0322,0.0407,0.0408,0.0647,0.2412
ENSG00000154473,BUB3,0.9169,1.3785,1.0445,1.3013,0.0660,0.1748,0.1066,0.1010,0.2327
ENSG00000154518,ATP5MC3,2.6204,1.8517,2.0770,2.1582,0.0947,0.1003,0.0943,0.0910,0.5133
ENSG00000154582,ELOC,1.1571,1.1957,0.8318,1.2871,0.0681,0.0944,0.1086,0.0918,0.4082
ENSG00000154640,BTG3,0.2591,0.5055,0.1978,0.4530,0.0442,0.1048,0.0741,0.0789,0.2484
ENSG00000154710,RABGEF1,0.1343,0.2848,0.1219,0.1153,0.0345,0.0672,0.0496,0.0434,0.3068
ENSG00000154719,MRPL39,0.5454,0.3177,0.3144,0.5389,0.0672,0.0732,0.0656,0.1011,0.3957
ENSG00000154723,ATP5PF,2.0988,1.6098,1.4174,1.6654,0.0667,0.0842,0.0915,0.0844,0.4269
ENSG00000154727,GABPA,0.2140,0.1891,0.1462,0.3226,0.0444,0.0531,0.0485,0.0683,0.2848
ENSG00000154743,TSEN2,0.2399,0.0889,0.0832,0.1967,0.0454,0.0346,0.0347,0.0533,0.2951
ENSG00000154767,XPC,0.2532,0.3065,0.2856,0.3298,0.0491,0.1087,0.0783,0.0752,0.3692
ENSG00000154781,CCDC174,0.2847,0.1317,0.1103,0.2788,0.0604,0.0641,0.0531,0.0718,0.4127
ENSG00000154803,FLCN,0.1096,0.0795,0.0641,0.1099,0.0368,0.0501,0.0384,0.0524,0.3924
ENSG00000154813,DPH3,0.7220,0.4027,0.5524,0.4376,0.0678,0.0878,0.0850,0.0728,0.3662
ENSG00000154832,CXXC1,0.1899,0.1718,0.1716,0.4560,0.0381,0.0522,0.0495,0.0715,0.3085
ENSG00000154839,SKA1,0.1783,0.1605,0.1641,0.2842,0.0446,0.0634,0.0652,0.0726,0.1971
